gene_short_name	CD-coefficient	Significance
Rwdd2a	0.0002503029218284135	-0.03173382685489379
Zfyve20	0.00025021808231859077	-0.008561401159791648
Jazf1	0.0002501226513490933	-0.03062685411292526
Golga5	0.0002501068919950782	-0.02294058939088367
Supt5	0.0002500997843890256	-0.023793196863698518
Vezf1	0.0002499809097251299	-0.01308195413848079
Egfl8	0.0002499476198911562	-0.008520586941867136
1700009P17Rik	0.0002498440552768658	0.0054814796906965235
Msh6	0.0002498296661883857	-0.03592254317829796
Tom1l2	0.00024980940600927794	-0.017552232857024008
2015-03-07 00:00:00	0.00024971986488858395	0.0004837635261779288
Fam57a	0.0002496419636685839	-0.014574003316566553
Cd14	0.0002495411077087886	0.011068049541507585
Khnyn	0.0002493260511182989	-0.031449092910695364
Gnrh1	0.00024925585956563995	-0.022877662059393733
Pdcd2	0.00024925207509135766	-0.036784873316088484
Tfpi	0.00024918920750744496	-0.021480482536030632
Rad18	0.0002491625604982605	-0.03474612030866553
Lrrc4c	0.0002490113556646195	-0.03350127538153819
Zfat	0.0002488550605090632	-0.01273831288240479
Qpct	0.00024882979022147804	-0.035148885056410006
Oit3	0.0002488222969788513	-0.036744844496518825
Zfp825	0.000248807730088885	-0.010075813626547636
Crispld2	0.0002485176871317126	0.00245661627182156
Csrnp2	0.0002485084757581768	0.0017921728883857069
L3mbtl2	0.00024820153422311706	-0.03217853549256311
Fam76a	0.0002481053838938023	-0.014721437082655497
Hirip3	0.00024809696626623267	-0.026605192481320317
Gskip	0.00024805016044152176	-0.024281833213093018
Map3k2	0.00024804783992810227	-0.03423118082773752
Rab4a	0.00024754240872726726	-0.03487719337910322
Necab1	0.0002475299777078263	-0.03656312815419771
Cwf19l2	0.0002474108136071177	0.0006187918220644517
Mrpl24	0.0002473375277889035	-0.035709686108895855
Ociad2	0.0002473191689896383	-0.036745316265718975
Zfp772	0.0002470266835033571	-0.010469828975936846
Kin	0.0002468977815363342	-0.03158161793555864
Ralgps2	0.0002468812893626375	-0.03463280999643503
AI606181	0.0002468047007962969	0.01591766321693468
Cmc2	0.00024644415232759744	0.0055979770543114205
Egln2	0.00024635597939818025	-0.008562118636189775
Zbtb25	0.0002462995069117419	-0.012671841129168082
Gm5918	0.0002462713042023016	-0.022099723363722235
Arhgap27	0.0002461314156771981	0.019990355362402304
Mecr	0.0002460484407539571	-0.034741892279943065
Polr2h	0.00024574707611939675	-0.03637198880566028
Ank2	0.000245742110327276	0.020378563010805983
Mif	0.00024570979596116703	-0.035248036251560255
Rbm19	0.00024561096006008607	-0.0342433464314299
Krit1	0.00024559530278660225	-0.03208858284021493
Cacna1d	0.0002454807869240657	0.014278000644270816
Wdr44	0.0002454616392736017	-0.012871623710923985
Lig1	0.0002454609911927457	-0.03280449947642622
Lyrm5	0.0002453025715814	-0.033881134641503274
Gpx7	0.000245237844682844	-0.023892177508666124
Stard9	0.000245228035160886	-0.024603510919579907
Golph3l	0.00024497777259467986	-0.023003857755393375
Slc4a11	0.00024475966573328127	-0.0277116188937494
Mcur1	0.00024457536887273376	-0.03467988231934643
Nthl1	0.00024452573874010614	-0.0367545014701407
Timm17a	0.0002443207772603569	-0.02066625715407644
Tpd52l1	0.00024423492180959623	-0.017207074269429024
Upf1	0.00024410428931050573	-0.013552259272094802
Lyplal1	0.00024407921632769536	-0.033861772759345043
Med4	0.00024393359243975334	-0.03484702886070268
Rabep2	0.00024384191980821382	-0.034821917677245406
Ppp1r14a	0.00024369447113125277	-0.03621639190177828
1810022K09Rik	0.00024361106016130833	0.007791770808823113
Rgl3	0.0002435978599773596	-0.033709433443071646
Itgb8	0.00024358911499364314	-0.030346987914699974
Ppp1r12a	0.0002435831907594315	-0.0362254304887909
Vcl	0.00024355017796589304	-0.013094878511550112
Lrp11	0.00024353995459018988	-0.03335369273248273
Tbc1d16	0.00024336148137543134	-0.022813389697340036
2210404O07Rik	0.00024333326870486636	0.009117518838486913
Slc16a2	0.0002433283740080791	-0.028987481200197784
Tut1	0.00024326117371336833	-0.01456033590452932
Ptplb	0.0002429431685922038	-0.035445820714693266
Npr1	0.00024291814420862777	-0.03672786955032137
Rnf152	0.00024257634573425252	-0.03318253074717159
Yeats2	0.0002424804584878417	-0.012756653865444112
Pard6b	0.00024235197239612954	-0.03679504110681864
Nlrx1	0.00024230882855612456	-0.03667513174370973
N4bp2l1	0.00024200555129450955	-0.03630211023382757
Bag3	0.00024177388962960184	0.017365364255134186
Hyls1	0.00024159027650321342	-0.028108212967133783
Fat4	0.00024155014217267708	-0.015192030698089942
Ppp1r12c	0.0002415361253312581	-0.036221867090915016
Agtr1a	0.0002415043659584939	0.020044638825301324
Armcx2	0.0002414669789695972	0.01960802161272089
3830406C13Rik	0.0002413446413583252	0.013001013431625064
Camta1	0.0002413056987390812	0.013827465802926875
Vamp5	0.00024130301554715555	-0.013112317678697805
Acot3	0.00024126830834211721	0.018393716663174957
Lama1	0.00024106267596209837	-0.03224700091370081
Ascc2	0.00024104878550525906	0.019325432266554837
Ccdc30	0.00024097390065662977	0.012143268946307684
Ahnak	0.00024094784871451976	0.02009467048810315
Cacul1	0.0002409304908156808	0.014237173278247
Cyb561a3	0.00024081028091699216	0.0003786194719104241
F8	0.00024074874569933062	-0.012699134332150919
Sec61a2	0.00024072181806894568	-0.030687836020288572
Klf12	0.00024062044580340638	-0.03166465495727466
Rrp1	0.00024050168702455935	-0.03204838897676365
Zfp775	0.00024045609627082614	-0.010444878827600923
Fn3k	0.0002403961080090447	-0.017185556280887415
Fam115a	0.00024039576324229138	-0.013160936217746777
Rbm45	0.00024027827885482068	-0.03416985070799483
Bnip1	0.00024014987963671093	0.01598094079791966
Jund	0.00024001173809884638	-0.03077599582308954
Mphosph8	0.00023999597110385324	-0.03556506169920781
Rpl22l1	0.0002398449034673598	-0.03265116813735769
Pld4	0.00023972937795140712	-0.036534291680795805
Dhx32	0.00023962594542882736	-0.00431814365638869
Limd1	0.00023952339685645612	-0.03284516330965448
Arid3b	0.00023939060237713238	0.019820936666932062
Zfp709	0.00023935718842953404	-0.010959335445362206
Zfp385a	0.00023927807020737658	-0.012470452966930501
Mtmr7	0.00023921099915408196	-0.03606977947988499
Dennd6a	0.00023918296910618007	-0.0035673983672856735
Ankrd28	0.00023915081409977946	0.02038040180908804
Ung	0.00023914122994036965	-0.013570184967948928
G3bp2	0.00023911259009186357	-0.018281724142067357
Cc2d1a	0.00023892078607859634	0.012781965248241794
Gpatch2	0.00023873747058810217	-0.023211927140278144
Ppp2r5d	0.00023871140626076191	-0.03615352123567228
Psme3	0.0002386801477200539	-0.0356127938862284
Nfyb	0.00023826394667186425	-0.03662863998821897
Actr1b	0.00023820778004104192	0.01878686161449944
Ctla2b	0.0002379750099264826	0.0013461509518048476
Ssu72	0.00023789776158077023	-0.024899247846542738
Fam219b	0.00023780972027354283	-0.014251221720743112
Kdm5d	0.00023770891683047438	-0.03137079411356869
Rasa2	0.0002377029086568352	-0.034462126247452374
Glcci1	0.00023767855083717837	-0.020207587337422228
Polk	0.00023762815563995495	-0.036392422557440796
Mov10	0.0002375197428377546	-0.03553798117000512
B9d1	0.0002375044800320248	0.017860204296736223
4930430F08Rik	0.000237409390312922	0.01341073511828925
Stx7	0.00023737169475382996	-0.024113472786267853
Bhlhb9	0.00023732967742640833	0.01649783321962349
Scarf1	0.00023722030111779276	-0.031174081959685518
Ctdsp1	0.00023715108119023868	0.0014840263874925375
Dnajb14	0.0002371288270714384	-0.005149712457415051
Cdc26	0.00023706097011825007	0.010340577701702824
Cd300lg	0.00023678836859232564	0.010861206779268967
Xk	0.00023668930662331896	-0.012794097692066742
Klhl15	0.00023662447374063646	-0.03179674313235947
Acot7	0.00023657118107324793	0.018418504739965987
Morf4l1	0.00023644589562213194	-0.03552158352923479
2210408I21Rik	0.00023633103573020376	0.009180947268061151
Pi4ka	0.00023615810024046893	-0.03667076979773065
Eprs	0.00023602601675132019	-0.010959656808737894
Pcgf2	0.00023593447176576643	-0.036789597161284826
Osmr	0.0002359299990032453	-0.036765465714441836
Nav1	0.00023564950482073816	-0.03641620113823241
Commd5	0.0002356358565192719	0.004174940068968791
Spast	0.0002355526197798041	-0.0259466755590132
Pou5f2	0.00023551777316674477	-0.03632085227227411
Ids	0.0002355162580421295	-0.02833520612536361
Sp4	0.00023541786369225967	-0.02600113437657592
Snx6	0.0002352820716524286	-0.02627857086982155
Marveld3	0.00023487152198114542	-0.03443481052695624
Tcea1	0.00023478770840993228	-0.022396526223879
Icam1	0.0002346548064312417	-0.02818611815695027
Tceal8	0.00023454978030746854	-0.022364739616796525
Gda	0.00023438202177820488	-0.01941394269543334
Slc26a1	0.00023436017596374425	-0.028454276573940507
Cttnbp2	0.00023435441249995798	0.0009966492199724453
Vps11	0.0002342911575521334	-0.01306116065957974
Zufsp	0.00023409335253549276	-0.005783499938932235
Ccnd3	0.00023388791319121896	0.011501746012077957
Pdcd10	0.00023374248944883565	-0.036785315069516766
Mrpl19	0.00023370425147983028	-0.03569215585447333
Ptpra	0.0002336730831808617	-0.035389558757958905
Csrnp1	0.00023362760527500569	0.0018074741093395963
Ogfod3	0.0002336091852270909	-0.036744659255811496
Cux1	0.000233593136004649	0.000723990507141975
Abr	0.00023353543458712135	0.017677023534109132
Wipi2	0.0002334435082014965	-0.012813719578368077
Asap3	0.00023326211048403306	0.019385562439574233
Aspa	0.0002332598436645676	0.019241856701307472
Hectd2	0.0002332544211844287	-0.026051173307358066
Osgep	0.0002332314127222027	-0.036763018556217
Rpgrip1	0.00023321491659898013	-0.032757745015945305
Kmt2a	0.00023295842619776609	-0.03195777873428207
Wnt2b	0.00023290134609227662	-0.012808089574804504
Wdr5b	0.0002326834523589109	-0.01285163409182477
Dsn1	0.000232680204721191	-0.006735975676450401
Ddx19b	0.00023265267599205782	-0.002827168475425773
Klhl8	0.0002325556798193884	-0.031911028233191474
1810013L24Rik	0.00023218734132348707	0.00763007077251885
Polr3a	0.00023215225561268126	-0.03636482630888871
Dnase1l2	0.00023213992719915065	-0.0056320396161005926
D030056L22Rik	0.00023183391974929772	-0.000966672766329113
Fat1	0.00023182279609352917	-0.015179060005314382
Plod2	0.00023162632254128133	-0.03648249719241892
Hdac10	0.00023162164377846792	-0.025782723073615843
Lysmd3	0.00023148579464201714	-0.03390041235461838
Zfp229	0.00023137709434040504	-0.01272946099728045
Spidr	0.00023136882997410195	-0.02573151335442314
Thsd1	0.00023129706824501602	-0.02090712899693148
Rreb1	0.000231257806286604	-0.03208437931021069
Myo1d	0.00023123530836689825	-0.036261644934246995
Gmeb1	0.0002311317720809885	-0.022429773710464784
Pdgfrb	0.00023101587075817644	-0.03677524025467371
Cept1	0.00023092220216689062	0.00857994582723659
Gm5113	0.00023088025732597738	-0.022032491808684773
Thap3	0.0002308512675434074	-0.021188790414028325
Gnaq	0.00023071892404578047	-0.022613553855337143
Gm17334	0.00023061726870534966	-0.021284323020563267
Ptp4a3	0.0002303047230480958	-0.035461480968958736
Hyal3	0.00023020498902278952	-0.028090879883492292
Atp6v1g2	0.00023014227694024476	0.01848528951172665
Tmem70	0.00023014190988038992	-0.018311555444863625
Zfp595	0.00023007060037738005	-0.01186345832265312
Blnk	0.00023004478360240228	0.016271097909273557
Lipt2	0.00022994671517667574	-0.03295625257875329
Fam92a	0.0002299247301063269	-0.014814029747120205
Pou6f1	0.0002298768501517439	-0.03631924315928481
Lrrtm2	0.00022982173630658182	-0.03359758664978929
Oard1	0.00022969693588316978	-0.03674631340212553
Ndufab1	0.00022965404571089753	-0.036520357464080444
Srprb	0.00022912007111922805	-0.025209989966972435
Islr	0.0002290821308214636	-0.030079789593288775
Nbas	0.00022899927564826945	-0.03641974938700443
Kcnab3	0.00022899051533051425	-0.03103121425727373
Ddx46	0.00022889573504459733	-0.003048538779878679
Sytl1	0.00022888975162418802	-0.023407583920530883
C1qbp	0.00022877329870270261	0.014889573587669375
Armcx3	0.00022847440711122236	0.019601842053865337
Zfpm2	0.00022834653523404557	-0.008729352478725416
2610301B20Rik	0.00022821310261393667	0.011671788013759198
Aldh8a1	0.0002281946976079498	0.02033354730522375
Iscu	0.00022815877177921365	-0.03004713966150746
Vps26b	0.00022815180282498797	-0.013055669491213284
Cdk5	0.0002280824524649606	0.009663562538689191
Tyk2	0.00022804113773585604	-0.014430024297452881
Mccc2	0.0002278263348838972	-0.034594261723677355
Slc25a32	0.00022736782639510547	-0.02858930825612116
Kdm6a	0.00022725779295421593	-0.03137796352391137
Nxn	0.0002271092036789752	-0.03674742090269989
Cdh13	0.0002270186606144722	0.010004600980719924
Ippk	0.0002269411419000247	-0.029793720472994834
Tbc1d31	0.0002267557262966286	-0.022724708947261973
Fam43a	0.00022673836470055685	-0.014425630422718383
Coil	0.00022668682188965955	0.004680858230963009
Dsg1c	0.00022665973277094295	-0.006708854410885368
Psmc5	0.0002265963897919507	-0.03567003707316507
Bag4	0.00022656783421166803	0.01735469383000421
Ruvbl2	0.00022649705928665207	-0.03174647090717875
Nsmce4a	0.00022642077750264583	-0.03675031080953595
Rbm15	0.00022640000899708915	-0.034263664969668595
Dnajc13	0.00022636981060120202	-0.005302042608788915
Npr3	0.00022629713917244403	-0.03672896841711548
Mib2	0.00022622414048105796	-0.035182956001566845
Ppcdc	0.00022602837899030802	-0.03628987637500658
Pcgf1	0.00022602563654308905	-0.03678962276174824
Palmd	0.00022589572371322503	-0.03679254422961298
Pik3c2a	0.00022582288877003037	-0.036629701957990646
Dedd2	0.00022572808874709555	-0.0033287748517082383
Birc5	0.00022570046672574612	0.016330197573086097
Pcmt1	0.00022568841841491216	-0.03678847752986314
Pde7b	0.00022550982595668256	-0.0367784041151521
Rai14	0.00022538116422915166	-0.03467342474696633
Rhbdl1	0.00022534789720631476	-0.03360851885201088
Steap3	0.00022524737139467002	-0.02451597687924023
Socs7	0.00022521047337555202	-0.02620643669775502
Kctd5	0.0002251966715336449	-0.03122416265689465
Zfp2	0.00022514234880737324	-0.012734324209803027
Polr3h	0.0002250906681645305	-0.036354360675238784
Pskh1	0.00022491001139108503	-0.035738073823108674
Zfp846	0.00022488655543106035	-0.009965202334701773
Col5a2	0.00022482278962467948	0.004398134905222201
Tbc1d8b	0.00022475702485643518	-0.02267237966083535
Gm14306	0.0002244460312665631	-0.021035186114337523
Brd4	0.00022424233743746947	0.015691252469684114
Znhit6	0.00022418066416483152	-0.006640706785746908
Tomm7	0.0002241202825786099	-0.01746451323836995
Il17ra	0.00022407060963877505	-0.029018929778565794
Stoml1	0.0002240333607254749	-0.0243327843843959
Gria3	0.0002239728249568018	-0.024079518157226643
Tmed9	0.00022389029833285416	-0.019726207103742843
Ttl	0.0002237179876804531	-0.014833525203437281
Npat	0.00022358573213103862	-0.03672037277899509
Tra2a	0.00022321773551987572	-0.016977264804238557
1500002C15Rik	0.00022321492864319252	0.004342098958605022
Zfp839	0.0002230498954739772	-0.010021027497722268
S100a16	0.00022301308074189292	-0.03165106882966706
Nelfe	0.00022292306557918415	-0.03658817571957118
Dhfr	0.0002228245550988864	-0.004101284040066988
Gadd45gip1	0.00022252215058404538	-0.018558333941695204
Ccl19	0.00022225529327576428	0.011650273522790355
Cenpl	0.0002218394454041424	0.009074246688689336
Commd3	0.00022126943770683544	0.004204655374218935
Nrbf2	0.00022120897908678027	-0.03674205692903476
Mon1a	0.00022119817633668636	-0.03550450054006843
Armc8	0.0002206586714666038	0.01962631467869827
Alkbh8	0.00022054767384092395	0.020353246718349288
Prpf38a	0.00022053715836103257	-0.035867925636202225
Prmt6	0.00022047730110034592	-0.035933144540078676
Prss48	0.00022021415570792067	-0.03576642992694268
Stk36	0.0002200882062406978	-0.024392716590244223
Gm10309	0.00022001999527624703	-0.02068389164397355
Mettl8	0.0002199978934986479	-0.03503097692524837
Lonrf1	0.0002198480111397963	-0.033128869370739444
Gm12689	0.00021961638238370465	-0.02096341821337161
Sema6b	0.0002194621179544776	-0.030485628938095255
Fosl2	0.00021945955584874298	-0.017362727418998747
Asnsd1	0.00021942427928272967	0.01924883502860124
Tpp2	0.0002193420363932516	-0.017084936072950363
Gtf3c4	0.000219222854030816	-0.0247304941159307
Prrc1	0.0002191719542520995	-0.03579046917128392
Ovca2	0.0002191640758996916	-0.03677224421052483
Keap1	0.0002191103907637759	-0.03141365122964784
Hmox2	0.00021900606184738545	-0.027077910275693617
Stx4a	0.00021878117712602427	-0.02413920611817333
Tlr5	0.00021872963539633375	-0.02017671769893814
Pced1b	0.0002185541760363134	-0.03678972371658251
Mycl	0.00021841624942310012	-0.036203053502712246
N6amt1	0.0002183392060430615	-0.03630846179112179
AI597479	0.00021822202197753347	0.015896631333511355
Chfr	0.00021821959199496118	0.007619830018799678
Champ1	0.00021791305798587915	0.00793141265555139
Zfp277	0.00021786814891580416	-0.012707607476786564
Psmd2	0.00021779777019746442	-0.03564459566101541
Taf9	0.00021772743867913287	-0.0231324219384883
Ipp	0.00021771135878868484	-0.029785323966497856
Hmg20a	0.00021768105075219772	-0.026940948984483015
Fam49a	0.00021735277287233105	-0.014493013819363076
BC024139	0.00021728948201104486	0.017680396220898287
Tcf7	0.0002171251166091184	-0.022214971578900955
Tnfaip3	0.00021696462260601	-0.01796768850952135
Noxred1	0.00021679672781736454	-0.03671970230164978
Fam65a	0.0002167586216815965	-0.014641487754863014
Rbbp5	0.00021666175009947227	-0.03434586055358402
Tdrp	0.00021665825054186712	-0.02198270288744497
Msh2	0.00021639311446192578	-0.03591391231942459
Rbpj	0.00021631997746051788	-0.0341039625465257
Ptpn3	0.00021623984763366813	-0.03540589987771048
Macrod1	0.00021619972416861183	-0.033962380978834916
Ubl4	0.0002160358928193787	-0.014034091078185984
Sparcl1	0.00021600333155899682	-0.025953549979105706
Srrt	0.00021596863968693217	-0.025147905359187983
Cutc	0.00021576962342876436	0.0007391277698933774
Dpf3	0.00021561559724675523	-0.006242502716239495
Socs5	0.0002156041777705643	-0.026219313619056384
Haus8	0.00021560209143713132	-0.025610994355966032
Btbd11	0.00021559452427708154	0.01531136276334591
Fam65b	0.0002155608972480547	-0.014654868088799233
Cyth2	0.00021531398157639223	-0.0009218233851565061
Ccm2	0.0002151560277614977	0.011582626062600104
Slc15a3	0.00021511159448133943	-0.029040974998314262
Slc25a2	0.0002150165449666984	-0.028674993895120737
Hexim1	0.0002148494802322962	-0.02627730341658696
Nudt21	0.00021477407225076504	-0.036754682166609154
Gid4	0.00021473567377809692	-0.019901152045697035
Fbxl2	0.00021473562818880883	-0.0154236576666128
Leprot	0.00021470775218446298	-0.03266648578270287
Arhgef18	0.00021467802068996834	0.019897883721986157
Mapk13	0.00021467687391334825	-0.03430132585905743
Tmem132e	0.00021449343909633788	-0.019423652678962733
Cdc42se1	0.0002142104579657176	0.010131223120611849
Ccdc93	0.00021412596056233777	0.011704677211942766
Map2k7	0.00021396315458459817	-0.03420185881793203
Scrn2	0.0002139616148346452	-0.031057648309591457
Phf19	0.00021392416813241944	-0.036705787008896595
Dos	0.00021383980273257183	-0.006158616081627266
Cramp1l	0.0002137826878813666	0.0027772476230280008
Anxa1	0.00021374820137558422	0.0203501436136629
Sdccag8	0.00021371660971443695	-0.03096726596563193
H3f3b	0.00021300054330695222	-0.025293378805464783
S1pr1	0.0002129572559863263	-0.031638362049510094
Numbl	0.0002129516315271954	-0.03675389319622624
Bptf	0.0002129016313685975	0.015807381535890397
Gnat1	0.00021279230869982165	-0.022634940799598213
A730061H03Rik	0.00021247526254616087	0.01551441379124699
Ddx11	0.00021242371850720525	-0.0027682415797760096
Iqgap1	0.00021215377492061251	-0.029827043117309493
Hmbs	0.00021209767291157156	-0.026903907223701173
Ampd3	0.00021207468839847289	0.020370649110497907
Emc6	0.00021200968660098072	-0.009970895917576772
Itga6	0.00021197769958142214	-0.030226074103320122
Fmod	0.0002119594755658555	-0.017149776450328225
3110052M02Rik	0.00021193537527882964	0.01283684765270765
Tmem181a	0.00021159076697842478	-0.0190937539664624
Sergef	0.00021154746190048138	-0.03035097354448546
Dnajc14	0.00021117310488077786	-0.0053158932994585295
Lrrcc1	0.00021115801160148133	-0.03356369450092417
Htra4	0.00021077239345084492	-0.028030090000119967
Zfp760	0.00021053867887370313	-0.010630375547147075
Eif1ad	0.0002102921164020427	-0.008783189641303368
Ppp1r15a	0.0002102831163017234	-0.03621276413105723
Kbtbd7	0.0002101781640871587	-0.03099990316999307
Dph6	0.00021016562708629547	-0.006312240209418174
Gtf2b	0.00021001728111016575	-0.02456110366631864
Yae1d1	0.0002099399757894992	-0.012766977554999448
Cys1	0.00020986704297881596	-0.0008766841690141802
Ubac2	0.00020973002528934816	-0.014304804552612627
Tbk1	0.0002097124728047372	-0.02257862690812773
Fip1l1	0.0002097042422259543	-0.01665067444042162
Pced1a	0.00020896793784995653	-0.03678978266816513
Nxt2	0.00020894960653062558	-0.03674673053415933
Alkbh2	0.00020886277059865835	0.02035072843846153
Btnl9	0.000208843363117833	0.015141858623255039
Cxcl16	0.0002088194654360488	0.0005291249659217789
Dnaja4	0.00020881620606196896	-0.005094105300786911
Tomm20	0.00020879765414788594	-0.017541823974711157
Olfr613	0.0002087748485409186	-0.03674675795119586
Lhpp	0.0002087614087839521	-0.03277586871882948
Fam105b	0.00020850061086885002	-0.013039796368786716
Ndufaf7	0.00020847413914494345	-0.03652967703481458
Cmtm4	0.00020847298953865793	0.0054644028183389315
Gm3839	0.00020846064639105856	-0.021907458147993497
Prr15l	0.00020842094431610146	-0.0358100996474956
Vps4b	0.0002082801075324746	-0.013044383945738036
Enc1	0.0002082431337045791	-0.010230572647598468
Renbp	0.00020823930601778095	-0.033886308716766234
Camk1d	0.00020801179193008192	0.013970844261836785
Zfp422	0.0002078835105632993	-0.012349475915928165
Phactr2	0.00020784393640099216	-0.036719468623693574
Fam188b	0.00020777644849515132	-0.013894046492854917
Ccdc23	0.00020776569672028325	0.012223892074110065
Ankrd23	0.00020769165375489665	0.020380090015427912
Wdr59	0.0002076725086654432	-0.012854461262503447
Zcchc9	0.000207624596391624	-0.012772945167292327
Rprd2	0.000207556022014087	-0.03236946878104108
Sla2	0.00020746981342081533	-0.02917145078524841
Il1a	0.0002073664398161121	-0.029061629576733805
Prkrir	0.0002072126145387289	-0.03595436030877064
Fem1a	0.00020712356216453864	-0.016116927893700006
D3Ertd751e	0.00020711196587400838	-0.0012479001835118408
Ppp4r4	0.00020710778378567313	-0.03613514519609973
Asxl2	0.00020699521408402272	0.019166694763321307
Dpy19l1	0.0002067908162040598	-0.006463905489894228
Cenpa	0.00020676339318751794	0.009136344932322488
Chrna2	0.0002066076044332622	0.007245038512680435
Grin3b	0.0002065120004229837	-0.024100062296374514
Zfp143	0.00020643799354802712	-0.0127197035035721
Rps16	0.00020590161057316002	-0.03233466551114461
Uchl5	0.0002058548995078251	-0.01384148030146315
Enpp6	0.00020578246075095145	-0.010465788064933534
Ppp1r3g	0.0002057253150413102	-0.03618696891128925
Tmem115	0.0002056845769712363	-0.019592128011522214
Cep104	0.00020553209002669733	0.00901246230063113
Pdzd11	0.00020550263357808424	-0.03676087307490039
Gtf2e2	0.00020548840409945142	-0.024581055529290463
Rcan1	0.00020538977632706177	-0.03407568488223289
Cbx4	0.00020520899599965313	0.012861453623954772
Uevld	0.00020519256326540414	-0.013809394154670085
Snx30	0.00020507730406745645	-0.02631206359747451
Plekha5	0.00020505158927549316	-0.03652559711031522
P4ha1	0.00020504429447462094	-0.03677977142965172
Smap2	0.00020502327134566111	-0.02720719124796167
Rogdi	0.0002049815750666296	-0.032888198607595176
Smurf1	0.0002048735190735427	-0.026777819927344515
Ddx27	0.00020487200952744794	-0.002916017278429578
Atpaf1	0.00020481520167804848	0.018416483962328353
Marcksl1	0.0002047962017425418	-0.034392223867467764
Selt	0.00020465423261807665	-0.03056200829293354
Cherp	0.00020458228190275404	0.007634775933723498
Zfp618	0.00020431392562976272	-0.01170372062776559
Casp7	0.0002039550215117106	0.013192688604538066
Mtr	0.0002039021140774687	-0.03608431308198501
Dstyk	0.0002038570878708861	-0.00679034293516767
Ldb2	0.00020383583866359845	-0.03254688980515236
Mob3c	0.00020383146463864968	-0.03548095463767453
Selm	0.00020382166881156873	-0.03059222676736617
Mcf2l	0.00020374617633054203	-0.034602408297833454
Cacybp	0.00020372386703367763	0.014223509541168938
Add3	0.0002035980908400957	0.019432193903780814
Cx3cl1	0.0002035958795180584	0.0006038731070206471
Abcb1a	0.00020359016969930929	0.016886868735904344
Klhl7	0.00020352303494594094	-0.03190432649814884
Socs2	0.00020345848319089767	-0.026238888319538578
Fam60a	0.00020327275898253264	-0.014601083365022027
Lamc3	0.00020305522924025278	-0.03230204564894612
Cyp4f18	0.00020299108417794234	-0.0007722653707490368
Rwdd2b	0.00020293513816998607	-0.03172741558822645
Tmem140	0.00020276661166706544	-0.019400137000097684
Srrm4	0.00020274158874893813	-0.025155761468108717
Hamp2	0.00020267805039320884	-0.025437924589083727
Plaa	0.0002026375848462905	-0.036557785759544714
Phactr1	0.00020255184653725978	-0.03672021075537868
H2-T22	0.0002024955584904188	-0.02520032793175364
Got2	0.00020239563347972377	-0.023119127845488086
1500011B03Rik	0.00020236662798259664	0.004443678934051882
Cdc37l1	0.0002023186581777453	0.01028488188539367
Spata25	0.00020231309309734965	-0.02591147224417434
Rps26	0.00020224267753689645	-0.03226965172901908
Mfsd7a	0.00020214459725198286	-0.035109145564025446
Rbmx	0.000202102029019802	-0.034118129078159254
Dnd1	0.00020208688906247571	-0.0056868178191326335
H2-Q1	0.0002019796925206827	-0.025149866278570965
Tbck	0.0002018888404776707	-0.022588231579251605
Mfhas1	0.00020169208267662846	-0.035058619941606806
Dgkd	0.00020165306056828925	-0.003939392345340936
Ttc33	0.0002015658824499189	-0.014998878924808778
Trappc12	0.0002015332954966757	-0.01676455282412259
Ciapin1	0.00020153156272052018	0.007033511708511575
Cbll1	0.00020148103138559913	0.012967822010522823
Gpld1	0.00020147912187582753	-0.02342028356807596
Rad52	0.00020135898834057313	-0.03471813393052681
Tpmt	0.0002012623224936791	-0.017107383671058685
Angptl6	0.00020123593155157724	0.02037855669956999
Fbxw7	0.00020112165204751384	-0.0158745982208634
Rbm12	0.0002008983878081988	-0.03428424260905716
Ccdc57	0.00020056508979559873	0.012011574212033554
Nudt4	0.00020051548609710594	-0.03675471680430076
Lins	0.0002004672701661654	-0.03292138245692933
Aimp2	0.00020032235137611187	0.020170666242032315
Hs2st1	0.00020029442789802	-0.02756832333484671
Map4k3	0.00020000629343238277	-0.0342687716039104
Fam174b	0.0001999954675956332	-0.013762825167069448
Mphosph9	0.00019986080237838978	-0.03556787964948449
Des	0.00019980737476835085	-0.0037165582904664096
0610011F06Rik	0.00019980550362591831	0.00118917940421787
Nup62	0.00019968233770567998	-0.03675001341898376
Tstd3	0.00019964925118520988	-0.015145039051670528
Gm20696	0.0001996213523397452	-0.02151694941689125
Dpy30	0.00019953903799703162	-0.006504880405675706
Vsig2	0.0001994638642336048	-0.013032117803486343
Il16	0.00019936912265301084	-0.029010350200131763
Tmem218	0.00019935501475869025	-0.01883954808004562
Vps39	0.00019922764838274954	-0.013048368069737415
C730034F03Rik	0.00019921324064764613	0.014524691666295164
Tmem81	0.0001992078071200431	-0.018274691350771977
Tmppe	0.00019918502812808574	-0.018117956666242496
Glis3	0.00019915771998003568	-0.020289827613438005
Hpse	0.00019910329371735044	-0.02751566335137484
Sphk2	0.00019904352959355167	-0.025755242177327053
Omg	0.000199027093914117	-0.036747704135293824
Prkag3	0.00019865968292445696	-0.03600543886433705
Etv6	0.00019858965005523766	-0.01194582979035791
Fbxo33	0.00019851341303355388	-0.01565227990059409
Etohi1	0.00019842776698191685	-0.011877003757166493
Ndufaf2	0.0001983658084513291	-0.03652305569909253
Zfp398	0.0001983170986283841	-0.012418727079643532
