Geneid	CD-coefficient	Significance
CD96	0.00035302841428726695	0.035645250121109084
FAAHP1	0.00035301983268404047	0.00968357632396133
POU6F1	0.00035300678806412844	-0.034082242844148736
RPS6KA6	0.00035298486040009246	-0.02040957553558498
SHH	0.00035293513506998517	-0.014257423412901593
DLEU2L	0.0003529219825580665	0.022535373607272424
AKAP2	0.0003529154949675897	0.019452784035224234
GOLM1	0.000352907735439869	-0.011609377017438027
PRLR	0.000352890443919664	-0.031808458067780654
AADACP1	0.0003528626161828103	0.0004610116454246791
CSMD3	0.000352807943546776	0.029061723232947284
CCR7	0.00035270836461360306	0.03602281416841105
FRAT2	0.0003526939498233724	-0.002652537732085347
FLJ20021	0.0003526768777893306	-0.0001260868898380063
FGF2	0.0003526751367684017	0.0013009078023045184
SNORA8	0.00035265404430519633	-0.007806383608934264
SNORD1C	0.00035252079446673767	-0.007469393618561582
MEI4	0.00035251295189962106	-0.05247172433913039
LOC100506368	0.00035249543608002407	-0.04974621404165819
GTF2H2	0.00035247802734472916	-0.015970731977386743
SNORD4A	0.00035245506093424766	-0.007164085101786344
GATB	0.00035243438887538545	-0.006177870193321056
PRR14	0.00035242410545936655	-0.03129255447982815
ABHD16B	0.0003523694733726144	0.004063390898187706
MLST8	0.00035235741269498515	-0.050833132782056645
TMX3	0.00035230800532560017	0.001202358372349055
SNORD42A	0.00035230188397941274	-0.00725414161353688
FAM133A	0.0003522939652201771	0.008583081936100523
DBR1	0.00035222838834148457	0.02608704809575413
HBE1	0.00035222306777363087	-0.018115439812267875
OGN	0.0003522164376843761	-0.04327119193796469
CORO1A	0.0003521975512272714	0.03072167412624416
ATF7IP2	0.00035218212635877163	0.03221096917587394
AMER1	0.00035214186647072843	0.02234565052977143
CHST12	0.00035213729756033833	0.0335278847234477
CUBN	0.00035211732177806924	0.027959079706794343
IFT140	0.0003520794414014488	-0.028015682701252265
XIRP2	0.0003520566764090662	0.0011002688625649792
CHST14	0.00035205428754062735	0.03351338291617481
SNORD45A	0.0003520510319772106	-0.007221312068057428
GRIN2A	0.0003520300226285321	-0.01463610022113998
SNORD2	0.0003519810806314858	-0.007461074728049466
LINC00337	0.0003519696600047251	-0.04445775752955394
TMEM81	0.00035195492307038144	0.00108522651545373
LANCL3	0.0003519485687319953	-0.04201450418382918
MIR30A	0.00035194375708938957	-0.05196958113905492
TLL2	0.00035194180229819195	0.00011867191472292316
SLC29A4	0.00035188062017394	-0.011877051113180936
PBX4	0.0003517629928348813	-0.04077718632134564
SNORD12	0.000351679704535321	-0.007626581296686363
SELL	0.0003516302442200017	-0.016534764975639993
SBK1	0.00035162216284844567	-0.018283119286300886
PTPRCAP	0.0003516188929640555	-0.029249217785852766
LEFTY1	0.00035153628335105844	-0.042868120690365996
B4GALNT2	0.0003515239813572046	0.034238058278427325
SNORD58A	0.0003515229114795702	-0.007074993457682033
CCDC8	0.0003514941411753477	0.03632176103128415
DUOX1	0.00035149098841616753	0.018876148677566235
PARP15	0.00035145825371208744	-0.04107464861905774
OSR1	0.0003514324632142322	-0.04241248639080164
LINC00615	0.0003514088600019937	-0.04510916972655993
SEPN1	0.000351397972119541	-0.01615211138678796
KCTD17	0.00035128070108983705	-0.0366324152229458
SNTG2	0.0003512459275017651	-0.006503602382740947
EOMES	0.0003512237151646541	0.013341014767339704
USP49	0.0003511942416213087	0.001284790056587437
SOX9-AS1	0.0003511919521468966	-0.00584191322190819
KRIT1	0.0003511504888569282	-0.04069240821815806
ADAM32	0.00035113768394830447	0.011681759957340446
LOC283922	0.00035110531730266347	-0.052044248375467894
SMIM2-AS1	0.0003510877447756556	-0.009144491984267145
CACNG7	0.00035091894211611486	0.037331495362273884
TFEC	0.0003508873188315471	-0.0004900759241699415
PCDHGA5	0.0003507866144643127	-0.04032905088169003
UFC1	0.0003507710075462	0.0014314643174316855
SNORA76C	0.00035076537305984724	-0.007847684264783328
COL21A1	0.0003507603278046505	0.031393568325609605
A1BG	0.00035072851888584425	0.00033573478409179943
LPAL2	0.00035069402883919283	-0.052527284331876145
SNORA51	0.0003506630068881221	-0.008137050889395203
SOX21-AS1	0.0003505875645443149	-0.005895684378832922
LRRC66	0.00035056475013869003	-0.05266139064667169
NRG2	0.0003505617896780037	-0.04472052505029822
MSMP	0.0003505099587608307	-0.04972260069878176
HOXB7	0.0003504370616175612	-0.023923727590323574
CEACAM19	0.0003504352265909338	0.03502377119974459
GPM6B	0.00035039035813431415	-0.012547041772002554
LOC105748977	0.0003502962075627634	-0.051935231380069946
HMCN1	0.0003502790994723338	-0.022462798332754774
YDJC	0.00035027390510466777	0.0011357799979626604
FITM2	0.00035026468022987734	0.0004987069639929009
PIP4K2B	0.0003502498639873575	-0.03718452007025097
AARD	0.00035023283558770663	0.0007340394339911459
SIRPA	0.0003501282909079963	-0.0137763733032229
ODF3B	0.00035011375967486787	-0.04337623150791137
SLC25A25-AS1	0.0003501048086650995	-0.012397833160766702
LDHAL6A	0.00035002749992164736	-0.04266100836033776
SNRPA1	0.00034996239975732506	-0.00660778362678327
RPP38	0.0003499511709612577	-0.020884407491369883
TCF7L1	0.000349932622766122	-0.000989575020853617
TMEM56-RWDD3	0.0003499140992477041	0.0010261967010753992
POMZP3	0.0003498868366501495	-0.03435544451288297
ZNF789	0.0003498635343632179	0.0018057121765048256
CCND2	0.0003498441830203855	0.03615014237976627
DFNB31	0.0003498339917617931	0.02404087766785093
ZNF628	0.0003498128654165237	0.002046821273486543
ADAMTS13	0.0003497977179297976	0.011938682185043688
BACE1-AS	0.00034971754775343564	0.03442474010613622
PSG9	0.00034970432389775296	-0.030565738097962036
CCDC17	0.0003496340518235376	0.03657432216911022
CLHC1	0.0003496181446487347	0.03266776099068561
P2RY11	0.00034957795386084426	-0.042002863808377255
ING5	0.0003495423160370129	-0.030753967353971512
KCNG3	0.000349532521587659	-0.035540963845887896
LRRC56	0.0003495068884274855	-0.0526551962329867
OSBP2	0.0003495002434453348	-0.04259813149458158
C19orf68	0.00034948735987712837	0.03749804032224045
GPHN	0.00034942957279731046	-0.012438235725276636
PCDHGA6	0.0003494254954618671	-0.04032113390195957
JPX	0.0003493867732438911	-0.03443614346688356
SLFNL1-AS1	0.0003493765419466166	-0.009957082026355812
EBF3	0.0003493684583908449	0.017754200650996532
LOC286437	0.0003493524232394656	-0.052105073292687265
LOC101928020	0.00034931405347939695	-0.05094798884918278
LRRC37A	0.0003493105784597696	-0.05263448744351745
MTMR9LP	0.00034930517376991784	-0.049314510374326104
ANKRD61	0.00034927612073476315	0.02505632326651159
NRARP	0.0003492223138361134	-0.044813204905336024
DCAKD	0.0003492117162272263	0.02587054335391986
CLIP1-AS1	0.00034916631114186296	0.03260302405569265
CYP4F35P	0.00034912967874085795	0.02676831084260836
DFFB	0.00034908464883847795	0.024066733419043113
LOC100507431	0.00034907396202555306	-0.05002735730918584
ANKDD1A	0.0003490728566470591	0.023551160901372117
OSR2	0.00034904818227976395	-0.04240475686703771
LDHAL6B	0.0003490441128366924	-0.04267325381119813
LAMA5-AS1	0.0003490170736392494	-0.04173542383036699
RCE1	0.000349016672976855	-0.025356889730620447
LTB4R2	0.00034899629366355855	-0.05270259801466998
IGSF9	0.0003489383452557593	-0.028910189521839935
POP4	0.0003488747751304488	-0.03430996875615344
SNORA78	0.0003488084515088207	-0.007831186300171655
YBEY	0.00034873105820506866	0.0011335385972014445
LINC01559	0.0003487275932696761	-0.04786312645800195
PGR	0.0003487210488619725	-0.03836535567672661
AGBL5	0.0003486833696867051	0.01741351854049512
FAM227A	0.00034865956434818377	0.006462796043500918
ABI3BP	0.0003486194085063932	0.004672586246951197
USP27X	0.00034860145731531976	0.0013350257538397026
PTPRG-AS1	0.00034852468978103027	-0.029211420053133375
NCALD	0.00034847365541138496	-0.047821424454963735
LOC155060	0.00034846474797441823	-0.051986465829394035
MTSS1	0.0003484642481094574	-0.04923796577104578
HRASLS2	0.0003484417246760612	-0.024618555507860906
SLC10A5	0.00034841629687505714	-0.013372485291675451
MPND	0.00034833374257863025	-0.05041323319178492
STOX1	0.0003483241716135579	-0.0031338424048716895
C10orf131	0.00034826356397186516	0.036884127072192865
MMS19	0.00034825808353487536	-0.05068088356692929
LOC100294362	0.000348250072178527	-0.04937965692525331
FGFR4	0.00034822710226687894	0.0010277291395558996
PTAFR	0.00034820222887961034	-0.02997794789089525
PPP4R4	0.0003481169377923801	-0.03282784632898683
CABYR	0.00034807239111378366	0.03738090731530057
FAM195A	0.00034807192835956114	0.0072954772687552905
VCAM1	0.0003480165462374893	0.0011993146158166823
NLRC3	0.0003480073344820676	-0.046032446651978365
SLC23A3	0.0003479323442614934	-0.012629621710032013
MLLT11	0.00034791626008020426	-0.050862039609477105
ST18	0.00034787547417122386	-0.003949136465367098
MIR4482	0.00034783131123695455	-0.05177118170923539
LOC143666	0.0003477818526521918	-0.051944424757948526
C10orf90	0.00034776723166729594	0.036944909127524586
GRIP1	0.0003477607473103663	-0.014765649535353531
NFATC1	0.00034775943799074345	-0.046758628957694004
CAHM	0.0003476871269469744	0.03730534733042212
STOX2	0.00034766249237864664	-0.0031271335099747333
CNTD1	0.00034763057107477485	0.03177477442933235
ASB3	0.0003475520677393108	0.031457583230518414
ZNF799	0.0003475062041369313	0.0017879408001282293
NPTN-IT1	0.00034750181762581916	-0.04506293895817948
LOC101929574	0.0003473666401567761	-0.05156805908285095
PTHLH	0.0003472950350036621	-0.029579694583598215
SPON1	0.00034728593973558657	-0.0049672233832857016
LOC101927181	0.0003472661436577606	-0.05048131593634536
AFAP1-AS1	0.0003472468431936924	0.01666212906251759
DUOXA1	0.0003472395737162498	0.018847531350598412
SCARF2	0.0003472288618055442	-0.018008550871780105
CD83	0.00034721491458440483	0.03566652112423646
ARID1A	0.00034718045056681296	0.02986613232606885
CERKL	0.00034717925060554535	0.03451786515559696
AGAP2	0.0003471443083347537	0.017134095488642066
FAM50B	0.00034714186505800616	0.00588304649023802
LOC100506606	0.00034710785016173635	-0.04982242982444157
SNORA70	0.00034708676462093875	-0.00796349787543682
SNORD12C	0.0003470820827126043	-0.007568915394924103
TNFRSF1B	0.0003470098050706287	0.0012487145691389978
EVL	0.000347005686299671	0.01075141221662293
RLN2	0.00034700198064466155	-0.02348103974882354
PECAM1	0.0003469772596139035	-0.039059298404997556
AMT	0.00034697543844514	0.02276689575404902
TRNT1	0.0003469625879601428	0.001670693708603399
LOC101927768	0.00034696058527819396	-0.05080629125039382
ATAD2B	0.0003468317706089487	0.032020338124175124
ZSCAN31	0.00034672075594870393	0.000624611440505185
CBLB	0.0003467194619711265	0.036919975492642365
PPP2R2C	0.00034670337348014646	-0.03305125188670055
LMO2	0.0003466952402948107	-0.04839574573448918
ATP5EP2	0.0003466446843596706	0.03301144821667305
UCP3	0.0003466187397470172	0.0014330716681996147
EFNA4	0.0003465562902834479	0.01656903765766382
THAP10	0.0003464724048785346	-0.00033403408116616795
NME2	0.0003464681528547705	-0.045901086607693875
SHF	0.0003464461511828315	-0.014276688542430693
CNTN1	0.0003463428224130953	0.03175014647119331
TRPC1	0.0003463064937887568	0.0016731422196629708
RAD21L1	0.0003463052549613105	-0.027419951696801337
SNORA62	0.00034630293628299026	-0.008029822882753335
GNAO1	0.0003462354288537118	-0.010453075234611586
GCSAM	0.00034618977998689734	-0.0070387931264465076
PRORSD1P	0.0003461493147214018	-0.03161178974584622
KRT33B	0.00034614387959246444	-0.04094354822669333
GNRH1	0.00034606717469155796	-0.011104399453214564
SLC30A4	0.00034605562516446057	-0.011696060271728315
ZNF782	0.00034598933249613864	0.001804966500381977
HERC2P2	0.0003459768457097876	-0.01959688679185434
C6orf141	0.0003459629105293491	0.037581941217703224
LRRC69	0.0003459533832807959	-0.052662250773328645
C6orf203	0.00034592381036910026	0.037575734334677785
COLEC12	0.00034590671680160396	0.031098849641710058
ZCCHC18	0.0003459026142834039	0.0012449254926798492
DARS-AS1	0.0003458996954080688	0.02631075480946421
LINC01134	0.0003458922935039574	-0.04676364022458168
FLJ32255	0.0003458217515626151	-0.00031090592994298394
CFAP58	0.00034581674688434916	0.03434846605811126
ADAP1	0.00034572515384121685	0.012945349241260382
SMAD5-AS1	0.0003456619246613211	-0.009695574929030282
CXXC4	0.00034549582579879027	0.027549540894370894
ADAMTS17	0.00034547625645843505	0.012100628681466217
ZKSCAN4	0.00034540518048777237	0.0013212720056355876
ACTR3C	0.000345383831617611	0.010204479420350491
SOCS5	0.0003453457599134188	-0.006168256867984279
PRSS22	0.00034533052384367815	-0.030943857867949842
C15orf61	0.0003452900195598557	0.037284898477106504
LOC100506124	0.0003452696052310218	-0.04964984322616722
ZNF23	0.0003452507688136842	0.0014841570756227718
TNFRSF10C	0.00034524884636042834	0.0012269572888579106
ARHGAP27	0.0003452419809133491	0.029083119942739676
IL22RA1	0.00034510788384640203	-0.029880467114048126
LOC221946	0.00034506181573440024	-0.05200114074580475
GJC2	0.00034503474256590387	-0.008815377090423626
RNU11	0.0003450329609259866	-0.022194655455575973
FCRLB	0.0003450292050199961	0.002205521802931043
HSPA1A	0.00034499964243368396	-0.025720356785355225
ACSM3	0.0003449631288609269	0.008735100948363253
LINC00997	0.000344950083419051	-0.04626830436846041
TTC21A	0.0003449188411566931	0.0016746165506034139
DEPDC1-AS1	0.00034489005923656117	0.024273819542225156
PATL2	0.0003448758365471972	-0.04094956695507601
SELM	0.00034486551486655556	-0.01652494271656535
LRRN4	0.00034484690041116766	-0.05268260436938682
RASA4B	0.0003448402617700488	-0.026589870785697745
ZNF98	0.00034483813801338905	0.0012449913167598137
ADNP-AS1	0.0003448118119091192	0.015656429623333603
TMEM98	0.0003448044592818053	0.0011224653847438093
KCNN3	0.00034476116147132157	-0.03621636821995533
HHIP	0.0003447604875912327	-0.020254996053912844
TRIM9	0.0003446391701294097	0.0016591699484824751
CCDC30	0.00034454679093145243	0.036481533340889896
LOC729218	0.00034447943089676523	-0.05245634898247825
B3GALT1	0.00034447407008845034	0.034070549697299196
C12orf76	0.00034437626574953633	0.0371714532625175
TAS2R5	0.00034431594615251743	-0.0015460524702408662
CETN3	0.0003443078249172478	0.03444851690128917
OSTCP1	0.0003442937322711299	-0.042381564974508956
NPIPA1	0.00034427343702563847	-0.04525464666195267
REEP6	0.0003442186857694265	-0.025055506269286654
NMB	0.00034417594526975847	-0.045928842752218424
GRTP1	0.00034410474991587714	-0.015117892584101456
GMDS-AS1	0.0003441021735678208	-0.01005373353788741
FRMPD3	0.00034408057309977876	-0.0029836457550685425
ZNF713	0.0003440755572734472	0.001953851910843518
PCDHGA4	0.00034397432144246475	-0.040336968914177485
KLLN	0.00034392364214069705	-0.0401573306218484
SPOCK2	0.00034389747029579977	-0.004981682023287748
LOC400685	0.0003438539540937033	-0.05221802176077023
SYNGR1	0.00034384836710427174	-0.002244824818980029
SETSIP	0.000343786886673404	-0.015380917470693367
CLCA3P	0.0003437852700001425	0.03305178501507444
SOBP	0.00034377446681689745	-0.0062162676832788755
DHDH	0.00034371772024869776	0.02370241127738132
CHMP3	0.0003436937502838897	0.03380076354073572
LOC100288778	0.0003436169341162828	-0.0492843783431679
DGUOK-AS1	0.00034360862504273	0.02375525791557334
ORAI1	0.0003435671272713575	-0.04272173489989883
GTF2H4	0.00034356609944783745	-0.016045074171099516
FFAR4	0.0003435493321392782	0.0016815674455086804
MYO7A	0.00034337893044848506	-0.04860431309718949
CTNS	0.00034324137657972236	0.02824436503388808
MIR133A1HG	0.0003432013443400589	-0.052113226542912505
TTC4	0.0003431903940332657	0.0016430242552201157
HEY1	0.0003431037281263416	-0.020036252063051985
TMEM220	0.0003430938256979926	0.0008242916328848882
ABCA13	0.0003430927230416137	0.001568731654811582
C6orf165	0.0003430712677697945	0.03757886340891063
TNFSF18	0.0003428959505707782	0.0012704991761832707
ZFHX3	0.00034288242404644724	0.0012825181498703486
C12orf66	0.0003428682006627705	0.0371581727984991
TPRG1	0.000342785739405678	0.0014908097782529994
KCNIP4	0.0003427476360369459	-0.03572217792577759
PLCB2	0.0003426889667172928	-0.036377886293627815
MED28	0.0003426272298651893	-0.05250438057233542
EPN3	0.00034258137761140303	0.012651037459705528
RAB43	0.0003425605408326335	-0.0277842159077204
WASH3P	0.00034251519858046045	0.0010064935824747323
ASH1L-AS1	0.00034250911629466233	0.031690321568392535
PTPRB	0.0003424408919281143	-0.029268099682452697
LRRIQ3	0.00034242969187825	-0.05267753254606078
LOC105377348	0.00034241343766731826	-0.05191978755220422
C4orf48	0.00034241282821290337	0.037620609701235486
TP53	0.0003423239494342817	0.0014091731442800182
GPR137	0.00034230485067863613	-0.012746906127686086
OVCH1-AS1	0.0003422916697548441	-0.042219406358517064
KLRAP1	0.00034226202090685315	-0.040170779675293145
MFNG	0.00034224589261507016	-0.052353247727790986
MESP1	0.00034215265793535976	-0.05244246825394211
VPS37D	0.00034208398205158895	0.0010867931005437148
ARL13B	0.00034193660541342267	0.030105210732580295
CHST2	0.00034192266062418305	0.03349848456341231
SLC34A3	0.00034187868442680185	-0.011592852007208387
PTPRC	0.0003418672682816871	-0.029258659993078973
LOC100288181	0.00034186073554762876	-0.049270650654559156
KIAA1656	0.0003418520843746698	-0.0382175990568413
ADAMTSL5	0.0003418261746108897	0.012903577422001806
TARID	0.000341802133528374	-0.0016528450943689155
LOC150776	0.00034178418915805053	-0.051968624453334666
XRCC6BP1	0.0003417422784910763	0.0011243978711773517
LOC101060542	0.0003417222631308457	-0.0502420002036828
NEXN-AS1	0.00034170986904408115	-0.04679796695248206
DUSP18	0.00034170910990872474	0.018661555130979002
ZNF767P	0.000341707369187285	0.0018528321957737015
C4orf36	0.0003416837907534065	0.03762389808748075
KLK3	0.00034164780956622004	-0.04011691765227504
HERC2P4	0.0003416218649535654	-0.0196335180020501
MARC2	0.00034161572504040063	-0.05267266325808745
C11orf42	0.0003416081490062935	0.03698938682821945
CDH2	0.00034148541363498904	0.03539576233026681
TRIM4	0.0003414512787110226	0.001646448652835475
MYH7B	0.00034141898947304616	-0.048851558825985575
ALDH1L1	0.0003414078010283365	0.020519449011173356
VWA2	0.00034138135916086796	0.001026915402116746
TAF13	0.00034136191755590304	-0.0018982355063510425
RAB24	0.0003413614532921124	-0.02810926415779047
LOC101929567	0.0003413243619591412	-0.05156412201165833
KIAA1875	0.0003412699617427562	-0.03831606644855534
CAPS2	0.0003408973384533862	0.03714505032090912
BAIAP2L2	0.0003408948625662145	0.03457714182620901
LRRC37A6P	0.0003408226835982119	-0.052639717525371166
PRSS35	0.0003407629661870492	-0.03089663537761056
PYROXD1	0.0003407059011903365	-0.028547706014698693
SUZ12P1	0.0003406991374094378	-0.0024550472884998786
SPON2	0.0003406330782405332	-0.004959983858756178
CES3	0.00034056343745319715	0.034465929544495844
ZMYND10	0.00034050978227226564	0.0013474835231434001
MTERF4	0.000340471191867177	-0.04949841076042183
SNORD23	0.00034037876147451264	-0.007427858544760468
PIWIL2	0.00034033621925616656	-0.03696817094087412
ARHGDIA	0.00034031416824885423	0.029383118986732848
LINC00176	0.00034026486009949305	-0.044031573219355635
LOC100129940	0.0003401476506451668	-0.04879981816887813
FANK1	0.00034005234027338014	0.004369727025234638
SLC26A4	0.0003400522362523215	-0.012041576371748075
LPPR2	0.00033996237464318943	-0.052557342436611754
ZNF552	0.0003399169401800329	0.0018417461218528386
BICD1	0.00033982555858253947	0.03560547334395772
DNMT3A	0.0003397742263076622	0.020726507816588746
SSSCA1-AS1	0.00033975182453906767	-0.004052759058481015
ZNF480	0.00033974715410777895	0.00176617577259075
LINC01140	0.00033955246523884134	-0.04681953434435471
MIR99AHG	0.0003394460903268682	-0.05104260561062829
UBOX5	0.00033934871754419117	0.0014690978276897804
STX16	0.0003393391931432197	-0.0029886307981920046
SERHL2	0.0003392725603714267	-0.015899897927425632
MEX3A	0.0003392559078770753	-0.05238122733237932
KIFC1	0.000339234156882139	-0.03898550388683236
MIR4292	0.00033918167544445685	-0.051809042396154914
CHRNA5	0.00033917005918859626	0.033597803130606285
PMS2P3	0.0003390965969513175	-0.03532740702710846
NDRG2	0.0003390825756378568	-0.047493701044863834
SHQ1	0.0003390416941355165	-0.014112906248300638
TRIM36	0.00033903149327916415	0.0016441163815140714
ZNF695	0.0003389645547671754	0.002045750918544753
LRRC75B	0.0003389562137281236	-0.052668128609678455
GBP5	0.00033891837463517863	-0.006526051238563146
GPT	0.0003389100543037424	-0.013973180857136669
RALGAPA2	0.00033881050428989667	-0.027082617391971597
C5orf56	0.00033876502664422577	0.037601110117450195
ZBTB20	0.0003387145973282536	0.0011965750696665278
C1QTNF2	0.0003386688969845069	0.03753261837184578
LRP2	0.0003385911880866933	-0.05259475467895802
PABPC3	0.00033849235522618784	-0.04183967355368423
ASB16	0.0003384811829907612	0.03140602697938866
TSSK3	0.0003384641480137929	0.0016870544064937487
SNORD68	0.00033846027095380535	-0.006986457524372214
CRIPT	0.0003383519560975258	0.029611704377761144
LOC101928103	0.00033834737800175237	-0.050997218199472005
LINC00526	0.00033834123411671357	-0.04487354038302671
BCRP3	0.0003383214535566314	0.03527250016555089
LOC643201	0.0003383211074973825	-0.05234596824787424
PYCARD	0.0003382751711049541	-0.028652351077627092
LOC104968399	0.00033824940894732207	-0.05189471144639424
TYMSOS	0.0003381816467300911	0.0015544533082624268
GNRHR	0.0003381581144909209	-0.011140593685272815
BREA2	0.00033813881466149997	0.036355468394328336
GAL3ST3	0.0003381323279944383	-0.0050028443462428185
SZT2	0.0003380939143932439	-0.002019792277156318
HOXD3	0.0003380521555903841	-0.024155404183666296
ACTL10	0.00033805058104290715	0.009550830688620192
TGM5	0.0003380390698387809	-0.00036115544151116286
CCDC152	0.00033799700491898583	0.036625820008003795
NALCN	0.00033797374847616894	-0.048186130452032905
OPN3	0.00033794921495296226	-0.043028538883644774
UBE2MP1	0.0003379183565606694	0.001510431967767567
VPS37C	0.00033789682005772894	0.0010887412492279758
SRSF8	0.0003378467416282769	-0.00424606548385531
COL1A1	0.00033769685714325645	0.03141943298256972
NKRF	0.0003376061245587469	-0.04616974652187056
UNC5CL	0.0003374994945878829	0.0014076695296447728
LOC100505942	0.0003374094731155763	-0.04958493800107411
HSPBAP1	0.00033737099987467804	-0.026038699324266612
ZNF528	0.0003373527203739153	0.0018030874533483399
ZNF213-AS1	0.0003373500333431151	0.0014537864013571822
RHBDL2	0.0003373077035494724	-0.024131488266836643
AQP6	0.00033729996053592055	0.028180218294516182
GIMAP8	0.00033728479971746725	-0.008394701521800885
FAM87A	0.0003372697788329539	0.004878190063370591
SLCO1B1	0.00033725782890980005	-0.010124865737450417
SLC6A20	0.00033716353005319857	-0.010521719608050706
SOX21	0.00033711339897957463	-0.005903387001145788
CCDC114	0.0003371105505680608	0.03675453906414189
SOX15	0.00033710944791168364	-0.005934116971918479
SNHG21	0.0003371049469551781	-0.008589290950774986
JMJD7	0.0003371029428076456	-0.03429685334143545
ZNF304	0.0003370681183296736	0.0016153598649006895
LOC729603	0.00033702402960102715	-0.05246011681804241
GPR146	0.0003369980726898801	-0.012837812605421994
RASL10B	0.00033694836569928254	-0.02639647753459229
PRMT9	0.0003369452891943774	-0.03173356330218502
TCP10L	0.0003368651807537023	-0.0009303110103920931
CYTH4	0.0003368597125912766	0.026621079808664183
C1orf229	0.00033685490042492335	0.037606292360741186
COX14	0.00033672314582928233	0.0306157653732953
DNMBP-AS1	0.00033669311853407063	0.020753181143937288
PCAT7	0.00033656532462962883	-0.04073800228416835
CCNT2-AS1	0.0003364872552768062	0.03607586924657405
C9orf16	0.0003364342309219729	0.03747306294777698
NR1I3	0.0003363780665600907	-0.04496315661859929
PIPSL	0.00033634888821575034	-0.037115401489384525
ZNF169	0.00033619089782998163	0.0014075378024563934
JPH1	0.00033618798152167004	-0.034374235633527206
VPS50	0.00033617742218360915	0.0010755390964740652
PROX1	0.0003361464100970055	-0.031546194786533754
GCSHP3	0.000336144554447386	-0.007093682346884123
ANKRD18B	0.00033613425972101133	0.024078034882506365
KCNK2	0.0003360598536291095	-0.036007146319876004
SNHG17	0.00033602094440509544	-0.0086226866345126
MAP3K10	0.00033596028612701434	-0.05270817865959432
ZNF562	0.00033584401467870846	0.0018697759714492168
LOC441455	0.0003358335035091232	-0.05229336909995108
SYT2	0.000335773994891632	-0.002094773230658431
PIK3R2	0.00033576899902848105	-0.03733082446127678
HCG18	0.0003356938102760352	-0.01840945794801918
ADM2	0.00033560334319091516	0.01555143608893711
LSMEM1	0.0003354686377578965	-0.05269792981993071
DOCK6	0.0003353886630472248	0.020485189078920607
CNTN5	0.0003353870077038963	0.0317337493860336
WDR72	0.0003353772390686115	0.0010161938255611735
IGIP	0.0003352396106179428	-0.02873926467061577
CIAPIN1	0.00033523092991253733	0.03338709457317002
PMS2P4	0.00033519968303096555	-0.03531849051375702
PPP1R13B	0.00033494693264291773	-0.033402962053973195
CCDC28B	0.0003348496581606527	0.03649005613940284
TCEB1	0.00033466060213766376	-0.0010538299961680986
C1orf116	0.0003345755993992164	0.037571744318931635
CCDC144B	0.0003344991892136871	0.036664642018039276
STXBP5L	0.0003343790717756361	-0.00284543613494348
VAV1	0.00033427493841229754	0.001206573423127133
SLX4IP	0.00033423275506315453	-0.009773781146343308
DACH1	0.00033420353578427197	0.026529576798514254
EPB41L4A	0.00033414897881341404	0.013201172935073308
TCF7	0.00033407557030546434	-0.0009945485894006234
PMS2CL	0.0003340400086759794	-0.03534524467886302
LOC100996447	0.00033401597513953727	-0.050189281872933145
PCDH10	0.0003340129406002691	-0.04063628509331452
DNAH12	0.00033394065905802063	0.021823512598533434
FAM184B	0.0003339078030287549	0.007498691418489023
HCG4B	0.00033389351147965625	-0.01844609406153297
SYCP2L	0.00033388482341461097	-0.0023478674733611316
STC2	0.00033381722284492744	-0.003428368880966759
POLR2M	0.00033376370176853797	-0.034563855447687586
RASL10A	0.00033375879265693436	-0.026406144486404548
SCARNA22	0.0003337321944038511	-0.017890595695960743
TMEM147-AS1	0.0003337124824672535	0.000554788827349384
CCDC74A	0.00033361822347596445	0.03634308437069547
ADAM23	0.0003335038392712149	0.011589946476573328
HIST1H2BA	0.00033346962358439867	-0.021238563472736782
CCL5	0.0003334602218571254	0.036189781940761334
LOC101927045	0.0003334521179207522	-0.050397398519711756
GATA6-AS1	0.0003334405154622237	-0.00610475163601959
LHB	0.0003334273409652634	-0.04332358898558747
TMEM86B	0.0003334132399693884	0.0010920466747750268
COX16	0.00033340364941944814	0.030598062808936594
IL6ST	0.0003333933908984602	-0.030183946717269483
ZNF251	0.00033339293282561304	0.0015162177051526449
C17orf104	0.00033324665087410037	0.03736212769551332
DDB2	0.000333219769780162	0.02537159257973795
SDHAP2	0.0003332130694966455	-0.017062510966494138
LOC100289511	0.0003332058025313583	-0.04934583056559361
CTTNBP2	0.0003331890535188336	0.02802442557272447
RGPD4	0.00033313390523216364	-0.024384580587368365
N4BP2L2-IT2	0.0003331170801518375	-0.04843184204006612
TMEM68	0.0003330505119021063	0.0010579711084378607
P2RY1	0.0003330445021079805	-0.04201837572329925
TMEM44-AS1	0.00033297861420415184	0.0009901765903198578
LOC646903	0.0003329605274761962	-0.05239882238326643
ANKRD30B	0.0003329582512773175	0.024427812986938288
CACFD1	0.00033267054809491047	0.03737915081597956
AR	0.0003326534249552799	0.028237021534588097
GRB7	0.00033260698176278326	-0.014340984582172145
CUTA	0.0003325887559246878	0.027840195125330147
KBTBD7	0.0003324976768561729	-0.03512931206050063
HSPA2	0.00033240076473087325	-0.025773424069650663
LOC100507283	0.00033231256664087135	-0.049972184308143264
HDAC11	0.00033220139998422945	-0.01862900433297099
PAPD4	0.00033217857673117625	-0.04136336473367963
INPP5J	0.00033209713607950736	-0.031119841956307515
GPR135	0.0003319993032576595	-0.012728700266428083
LOC100507156	0.0003319682637455703	-0.0499598532820551
