"id","Ligand Name","Ligand Action","Symbol"
589,"nortriptyline",,"CHRM1"
589,"nortriptyline",,"CHRM1"
589,"nortriptyline",,"SLC6A4"
589,"nortriptyline",,"SLC6A4"
589,"nortriptyline",,"ADRA2B"
589,"nortriptyline",,"ADRA2B"
589,"nortriptyline",,"HTR2A"
589,"nortriptyline",,"HTR2A"
589,"nortriptyline",,"HTR2C"
589,"nortriptyline",,"HTR2C"
589,"nortriptyline",,"CHRM5"
589,"nortriptyline",,"CHRM5"
589,"nortriptyline",,"SLC6A2"
589,"nortriptyline",,"SLC6A2"
589,"nortriptyline",,"SLC6A2"
589,"nortriptyline",,"ADRA2C"
589,"nortriptyline",,"CYP2D6"
589,"nortriptyline","INHIBITOR","SLC6A4"
589,"nortriptyline","INHIBITOR","SLC6A2"
590,"octreotide","AGONIST","SSTR2"
590,"octreotide","AGONIST","SSTR3"
590,"octreotide","AGONIST","SSTR5"
590,"octreotide","AGONIST","SSTR4"
590,"octreotide","AGONIST","SSTR1"
591,"olanzapine",,"HTR1B"
591,"olanzapine",,"HTR1D"
591,"olanzapine",,"HTR1E"
591,"olanzapine",,"HTR1F"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR7"
591,"olanzapine",,"ADRA1A"
591,"olanzapine",,"ADRA1D"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"CHRM3"
591,"olanzapine",,"CHRM3"
591,"olanzapine",,"CHRM4"
591,"olanzapine",,"CHRM4"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"HRH1"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"DRD2"
591,"olanzapine",,"HTR2B"
591,"olanzapine",,"HTR2B"
591,"olanzapine",,"HTR2B"
591,"olanzapine",,"ADRA1A"
591,"olanzapine",,"ADRA1A"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD3"
591,"olanzapine",,"DRD5"
591,"olanzapine",,"DRD5"
591,"olanzapine",,"CHRM1"
591,"olanzapine",,"CHRM1"
591,"olanzapine",,"CHRM1"
591,"olanzapine",,"CHRM1"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"DRD4"
591,"olanzapine",,"HTR3A"
591,"olanzapine",,"SLC6A4"
591,"olanzapine",,"ADRA1D"
591,"olanzapine",,"ADRA1D"
591,"olanzapine",,"ADRA2B"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"KCNH2"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2A"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"HTR2C"
591,"olanzapine",,"CHRM5"
591,"olanzapine",,"CHRM5"
591,"olanzapine",,"CHRM5"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"DRD1"
591,"olanzapine",,"HTR7"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"HTR6"
591,"olanzapine",,"GFER"
591,"olanzapine",,"ADRA2C"
591,"olanzapine",,"ADRA2C"
591,"olanzapine",,"ADRA2C"
591,"olanzapine",,"H1F0"
591,"olanzapine",,"CHRM2"
591,"olanzapine","ANTAGONIST","DRD2"
591,"olanzapine","ANTAGONIST","HTR2A"
591,"olanzapine",,"H1F0"
591,"olanzapine",,"GFER"
592,"olmesartan medoxomil",,"AGTR1"
592,"olmesartan medoxomil",,"SLCO1B1"
592,"olmesartan medoxomil",,"SLCO1B1"
592,"olmesartan medoxomil",,"SLCO1B3"
592,"olmesartan medoxomil",,"SLCO1B3"
592,"olmesartan medoxomil","ANTAGONIST","AGTR1"
593,"olopatadine","ANTAGONIST","HRH1"
594,"olsalazine","INHIBITOR","ALOX5"
594,"olsalazine","AGONIST","PPARG"
594,"olsalazine","INHIBITOR","PTGS1"
594,"olsalazine","INHIBITOR","PTGS2"
595,"omeprazole","INHIBITOR","ATP4A"
595,"omeprazole","INHIBITOR","ATP4B"
596,"ondansetron",,"HTR3A"
596,"ondansetron",,"HTR3A"
596,"ondansetron",,"HTR3A"
596,"ondansetron",,"HTR3A"
596,"ondansetron",,"HTR3A"
596,"ondansetron",,"KCNH2"
596,"ondansetron",,"KCNH2"
596,"ondansetron",,"KCNH2"
596,"ondansetron",,"KCNH2"
596,"ondansetron",,"KCNH2"
596,"ondansetron",,"SLC22A2"
596,"ondansetron",,"SLC47A1"
596,"ondansetron",,"SLC47A1"
596,"ondansetron",,"SLC47A1"
596,"ondansetron",,"SLC47A2"
596,"ondansetron",,"SLC47A2"
596,"ondansetron","ANTAGONIST","HTR3A"
596,"ondansetron",,"HTR3B"
596,"ondansetron",,"SLC47A1"
596,"ondansetron",,"SLC47A2"
597,"orphenadrine",,"CHRM3"
597,"orphenadrine",,"CHRM4"
597,"orphenadrine",,"CHRM1"
597,"orphenadrine",,"SLC6A4"
597,"orphenadrine",,"SLC6A4"
597,"orphenadrine",,"KCNH2"
597,"orphenadrine",,"CHRM5"
597,"orphenadrine",,"CHRM5"
597,"orphenadrine",,"CYP2D6"
597,"orphenadrine","BLOCKER","SCN5A"
597,"orphenadrine","ANTAGONIST","HRH1"
597,"orphenadrine","BLOCKER","SCN1A"
597,"orphenadrine","BLOCKER","SCN4A"
597,"orphenadrine","BLOCKER","SCN9A"
597,"orphenadrine","BLOCKER","SCN10A"
598,"oxandrolone","AGONIST","AR"
599,"oxaprozin",,"PTGS1"
599,"oxaprozin",,"PTGS2"
599,"oxaprozin",,"PTGS1"
599,"oxaprozin",,"PTGS1"
599,"oxaprozin",,"C5"
599,"oxaprozin",,"PTGS2"
599,"oxaprozin","INHIBITOR","PTGS2"
599,"oxaprozin","INHIBITOR","PTGS1"
600,"oxazepam","POSITIVE ALLOSTERIC MODULATOR","GABRA1"
600,"oxazepam","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
600,"oxazepam","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
601,"oxcarbazepine","BLOCKER","SCN5A"
602,"oxyphencyclimine","ANTAGONIST","CHRM1"
602,"oxyphencyclimine","ANTAGONIST","CHRM3"
603,"oxprenolol","ANTAGONIST","ADRB1"
603,"oxprenolol","ANTAGONIST","ADRB2"
604,"oxycodone",,"OPRM1"
604,"oxycodone",,"OPRM1"
604,"oxycodone",,"OPRM1"
604,"oxycodone",,"OPRM1"
604,"oxycodone","AGONIST","OPRM1"
605,"oxymetholone","AGONIST","AR"
606,"oxymorphone",,"OPRD1"
606,"oxymorphone",,"OPRD1"
606,"oxymorphone",,"OPRD1"
606,"oxymorphone",,"OPRM1"
606,"oxymorphone",,"OPRM1"
606,"oxymorphone",,"OPRK1"
606,"oxymorphone","AGONIST","OPRM1"
606,"oxymorphone","AGONIST","OPRK1"
606,"oxymorphone","AGONIST","OPRD1"
607,"oxyphenbutazone",,"NAPRT"
607,"oxyphenbutazone",,"NAPRT"
607,"oxyphenbutazone","INHIBITOR","PTGS1"
607,"oxyphenbutazone","INHIBITOR","PTGS2"
607,"oxyphenbutazone",,"NAPRT"
608,"oxyphenonium","ANTAGONIST","CHRM1"
608,"oxyphenonium","ANTAGONIST","CHRM3"
609,"oxytocin","AGONIST","OXTR"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"HTR3A"
610,"palonosetron",,"KCNH2"
610,"palonosetron",,"KCNH2"
610,"palonosetron",,"HTR3B"
610,"palonosetron",,"HTR3B"
610,"palonosetron",,"HTR3B"
610,"palonosetron",,"HTR3B"
610,"palonosetron",,"HTR3B"
610,"palonosetron","ANTAGONIST","HTR3A"
610,"palonosetron",,"HTR3B"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid",,"FDPS"
611,"pamidronic acid","INHIBITOR","FDPS"
612,"aminosalicylic acid","INHIBITOR","PTGS1"
612,"aminosalicylic acid","INHIBITOR","PTGS2"
613,"pancuronium","ANTAGONIST","CHRNA1"
613,"pancuronium","ANTAGONIST","CHRNB1"
613,"pancuronium","ANTAGONIST","CHRND"
614,"pantoprazole","INHIBITOR","ATP4A"
614,"pantoprazole","INHIBITOR","ATP4B"
615,"paramethadione","BLOCKER","CACNA1G"
615,"paramethadione","BLOCKER","CACNA1H"
615,"paramethadione","BLOCKER","CACNA1I"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOA"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline",,"MAOB"
616,"pargyline","INHIBITOR","MAOB"
616,"pargyline","INHIBITOR","MAOA"
617,"paricalcitol","AGONIST","VDR"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"MPO"
618,"paroxetine",,"CHRM3"
618,"paroxetine",,"CHRM4"
618,"paroxetine",,"CHRM1"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"SLC6A4"
618,"paroxetine",,"KCNH2"
618,"paroxetine",,"SLC6A3"
618,"paroxetine",,"SLC6A3"
618,"paroxetine",,"SLC6A3"
618,"paroxetine",,"SLC6A3"
618,"paroxetine",,"CHRM5"
618,"paroxetine",,"SLC6A2"
618,"paroxetine",,"SLC6A2"
618,"paroxetine",,"SLC6A2"
618,"paroxetine",,"SLC6A2"
618,"paroxetine",,"SLC6A2"
618,"paroxetine",,"P2RX4"
618,"paroxetine",,"P2RX4"
618,"paroxetine",,"P2RX4"
618,"paroxetine",,"CYP2D6"
618,"paroxetine",,"CYP2D6"
618,"paroxetine","INHIBITOR","SLC6A4"
618,"paroxetine",,"P2RX4"
618,"paroxetine",,"MPO"
619,"pemetrexed",,"TYMS"
619,"pemetrexed",,"TYMS"
619,"pemetrexed",,"DHFR"
619,"pemetrexed",,"DHFR"
619,"pemetrexed",,"DHFR"
619,"pemetrexed",,"DHFR"
619,"pemetrexed",,"FOLR1"
619,"pemetrexed",,"FOLR1"
619,"pemetrexed",,"FOLR1"
619,"pemetrexed",,"FOLR1"
619,"pemetrexed",,"FOLR1"
619,"pemetrexed",,"FOLR1"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"GART"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC46A1"
619,"pemetrexed",,"SLC19A1"
619,"pemetrexed",,"SLC19A1"
619,"pemetrexed",,"SLC19A1"
619,"pemetrexed",,"SLC19A1"
619,"pemetrexed",,"SLC19A1"
619,"pemetrexed","INHIBITOR","TYMS"
619,"pemetrexed","INHIBITOR","DHFR"
619,"pemetrexed","INHIBITOR","GART"
619,"pemetrexed",,"SLC19A1"
619,"pemetrexed",,"FOLR2"
619,"pemetrexed",,"SLC46A1"
620,"penbutolol","ANTAGONIST","ADRB1"
620,"penbutolol","ANTAGONIST","ADRB2"
621,"pentobarbital","POSITIVE ALLOSTERIC MODULATOR","GABRA1"
621,"pentobarbital","POSITIVE ALLOSTERIC MODULATOR","GABRG2"
621,"pentobarbital","POSITIVE ALLOSTERIC MODULATOR","GABRB2"
621,"pentobarbital","POSITIVE ALLOSTERIC MODULATOR","GABRB3"
622,"pentolonium",,"CYP3A4"
622,"pentolonium","ANTAGONIST","CHRNB4"
622,"pentolonium","ANTAGONIST","CHRNA3"
623,"pentostatin",,"ADA"
623,"pentostatin",,"ADA"
623,"pentostatin",,"ADA"
623,"pentostatin",,"ADA"
623,"pentostatin",,"ADA"
623,"pentostatin","INHIBITOR","ADA"
624,"pentoxifylline",,"ADORA2B"
624,"pentoxifylline","INHIBITOR","PDE4B"
624,"pentoxifylline","ANTAGONIST","ADORA2B"
624,"pentoxifylline","INHIBITOR","PDE5A"
625,"perindopril",,"ACE"
625,"perindopril","INHIBITOR","ACE"
626,"perospirone",,"HTR2A"
626,"perospirone",,"DRD2"
626,"perospirone",,"DRD3"
626,"perospirone",,"DRD4"
626,"perospirone","ANTAGONIST","DRD2"
626,"perospirone","ANTAGONIST","DRD4"
627,"perphenazine",,"HTR2A"
627,"perphenazine",,"HTR2C"
627,"perphenazine",,"HTR6"
627,"perphenazine",,"HTR6"
627,"perphenazine",,"HTR7"
627,"perphenazine",,"HTR7"
627,"perphenazine",,"HRH1"
627,"perphenazine",,"DRD2"
627,"perphenazine",,"KCNH2"
627,"perphenazine",,"KCNH2"
627,"perphenazine",,"HTR7"
627,"perphenazine",,"CYP1A2"
627,"perphenazine",,"AOX1"
627,"perphenazine",,"CYP2D6"
627,"perphenazine",,"CYP2D6"
627,"perphenazine","ANTAGONIST","DRD2"
628,"phenazopyridine","BLOCKER","SCN1A"
628,"phenazopyridine","BLOCKER","SCN4A"
628,"phenazopyridine","BLOCKER","SCN7A"
628,"phenazopyridine","BLOCKER","SCN5A"
628,"phenazopyridine","BLOCKER","SCN9A"
628,"phenazopyridine","BLOCKER","SCN2A"
628,"phenazopyridine","BLOCKER","SCN3A"
628,"phenazopyridine","BLOCKER","SCN11A"
628,"phenazopyridine","BLOCKER","SCN8A"
628,"phenazopyridine","BLOCKER","SCN10A"
629,"phendimetrazine","INHIBITOR","SLC6A2"
629,"phendimetrazine","INHIBITOR","SLC6A3"
630,"phenelzine",,"AOC3"
630,"phenelzine",,"CYP2C8"
630,"phenelzine",,"SLC6A3"
630,"phenelzine",,"MAOA"
630,"phenelzine",,"MAOB"
630,"phenelzine",,"SLC6A2"
630,"phenelzine",,"SLC6A4"
630,"phenelzine",,"MAOA"
630,"phenelzine",,"MAOA"
630,"phenelzine",,"MAOA"
630,"phenelzine",,"MAOB"
630,"phenelzine",,"MAOB"
630,"phenelzine",,"MAOB"
630,"phenelzine",,"CYP1A2"
630,"phenelzine",,"CYP2C9"
630,"phenelzine",,"AOC3"
630,"phenelzine",,"CYP2C19"
630,"phenelzine",,"CYP2C19"
630,"phenelzine",,"CYP2C19"
630,"phenelzine",,"CYP2D6"
630,"phenelzine","INHIBITOR","MAOB"
630,"phenelzine","INHIBITOR","MAOA"
630,"phenelzine",,"AOC3"
631,"phenindione","INHIBITOR","VKORC1"
632,"pheniramine","ANTAGONIST","HRH1"
633,"phenmetrazine","INHIBITOR","SLC6A2"
633,"phenmetrazine","INHIBITOR","SLC6A3"
634,"phenoxybenzamine",,"ADRA2B"
634,"phenoxybenzamine","ANTAGONIST","ADRA2A"
634,"phenoxybenzamine","ANTAGONIST","ADRA1A"
634,"phenoxybenzamine","ANTAGONIST","ADRA2B"
635,"phenprocoumon","INHIBITOR","VKORC1"
636,"phensuximide","BLOCKER","CACNA1G"
636,"phensuximide","BLOCKER","CACNA1H"
636,"phensuximide","BLOCKER","CACNA1I"
637,"phentermine","INHIBITOR","SLC6A2"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA1B"
638,"phentolamine",,"ADRA1D"
638,"phentolamine",,"ADRA2A"
638,"phentolamine",,"ADRA2B"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA1A"
638,"phentolamine",,"ADRA2A"
638,"phentolamine",,"ADRA2A"
638,"phentolamine",,"ADRA2A"
638,"phentolamine",,"ADRA2A"
638,"phentolamine",,"ADRA2A"
638,"phentolamine",,"SIGMAR1"
638,"phentolamine",,"ADRA1D"
638,"phentolamine",,"ADRA1D"
638,"phentolamine",,"ADRA1D"
638,"phentolamine",,"ADRA1D"
638,"phentolamine",,"ADRA1D"
638,"phentolamine",,"ADRA1B"
638,"phentolamine",,"ADRA1B"
638,"phentolamine",,"ADRA1B"
638,"phentolamine",,"ADRA2B"
638,"phentolamine",,"ADRA2B"
638,"phentolamine",,"ADRA2B"
638,"phentolamine",,"ADRA2B"
638,"phentolamine",,"NISCH"
638,"phentolamine",,"NISCH"
638,"phentolamine",,"ADRA2C"
638,"phentolamine",,"ADRA2C"
638,"phentolamine",,"ADRA2C"
638,"phentolamine",,"CYP2D6"
638,"phentolamine","ANTAGONIST","ADRA2A"
638,"phentolamine","ANTAGONIST","ADRA1A"
638,"phentolamine","ANTAGONIST","ADRA2B"
638,"phentolamine","ANTAGONIST","ADRA2C"
638,"phentolamine","ANTAGONIST","ADRA1D"
638,"phentolamine","ANTAGONIST","ADRA1B"
639,"phenylbutazone",,"PTGS1"
639,"phenylbutazone",,"PTGS2"
639,"phenylbutazone",,"NAPRT"
639,"phenylbutazone",,"NAPRT"
639,"phenylbutazone","INHIBITOR","PTGS1"
639,"phenylbutazone",,"NAPRT"
640,"phenylephrine",,"ADRA1D"
640,"phenylephrine",,"ADRA1A"
640,"phenylephrine",,"ADRA1A"
640,"phenylephrine",,"ADRA1B"
640,"phenylephrine",,"ADRA1B"
640,"phenylephrine","AGONIST","ADRA1A"
640,"phenylephrine","AGONIST","ADRA1D"
640,"phenylephrine","AGONIST","ADRA1B"
641,"phenylpropanolamine","AGONIST","ADRA1A"
642,"phenytoin",,"SCN2A"
642,"phenytoin",,"SCN2A"
642,"phenytoin","BLOCKER","SCN5A"
642,"phenytoin","BLOCKER","SCN1A"
642,"phenytoin","BLOCKER","SCN3A"
642,"phenytoin","BLOCKER","SCN4A"
642,"phenytoin","BLOCKER","SCN8A"
642,"phenytoin","BLOCKER","SCN9A"
642,"phenytoin","BLOCKER","SCN2A"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"BCHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"ACHE"
643,"physostigmine",,"CYP2D6"
643,"physostigmine","INHIBITOR","ACHE"
644,"piketoprofen","INHIBITOR","PTGS2"
644,"piketoprofen","INHIBITOR","PTGS1"
645,"pilocarpine",,"CHRM1"
645,"pilocarpine",,"CHRM1"
645,"pilocarpine",,"CHRM2"
645,"pilocarpine",,"CHRM3"
645,"pilocarpine",,"CHRM4"
645,"pilocarpine",,"CHRM5"
645,"pilocarpine",,"CHRM1"
645,"pilocarpine","AGONIST","CHRM3"
646,"pimecrolimus",,"FKBP1A"
646,"pimecrolimus","INHIBITOR","FKBP1A"
647,"pimozide",,"HTR1A"
647,"pimozide",,"HTR6"
647,"pimozide",,"HTR7"
647,"pimozide",,"CACNA1G"
647,"pimozide",,"CACNA1H"
647,"pimozide",,"CACNA1I"
647,"pimozide",,"DRD2"
647,"pimozide",,"DRD3"
647,"pimozide",,"HRH1"
647,"pimozide",,"KCNJ6"
647,"pimozide",,"KCNA10"
647,"pimozide",,"DRD2"
647,"pimozide",,"DRD2"
647,"pimozide",,"DRD2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"KCNH2"
647,"pimozide",,"HTR6"
