ID	CD-coefficient	Significance
Trim8	-0.000500996286144202	-0.09137745118612928
Zswim4	-0.00050102093998448	0.0006404435671307773
Suv39h1	-0.0005010597103434831	-0.14390536596151848
Fuk	-0.0005010678903681956	-0.2206605875372055
A930033H14Rik	-0.0005011783568111832	-0.026011907515285974
Msl2	-0.0005011941889250702	-0.2472605514787531
Myf5	-0.000501243766799403	-0.2465774283835498
Slc36a4	-0.0005012756263823491	-0.1747569827117358
Sytl2	-0.0005012960511968681	-0.1411554406940584
Zmym6	-0.000501322771735074	-0.0008555098956516405
Pald1	-0.0005013244862430745	-0.23958779652743017
Umad1_2	-0.0005013263801424761	-0.06742322283806212
Plac9a	-0.0005013293749767683	-0.23273469425753912
Il33	-0.000501333950156154	-0.24605370587626224
Kdm8	-0.0005013559731092442	-0.2478150959323332
Atmin	-0.0005014028582924055	-0.0795269001300846
Banp	-0.0005014907257592532	-0.09218122297572195
Hs1bp3	-0.0005015464371664431	-0.24438701062197246
Vps51	-0.0005015608186887869	-0.05414496135719271
Ppp1r15b	-0.0005016671722083008	-0.2277826830263664
Ttc37	-0.0005017268828016245	-0.08282354274091153
Ptk2b	-0.0005017442998319333	-0.22155646926222555
Adamts7	-0.0005017466374411441	-0.039914073890684174
Ptgis	-0.0005017912299353774	-0.22173259737284678
Trim39	-0.0005019021273123825	-0.0924627182672959
Uhrf1bp1l	-0.000501903319009647	-0.06795465488627705
Plekhh2	-0.0005020020045428748	-0.23194809687289147
Klhl20	-0.0005020232928504877	-0.24810448060013202
Xpc	-0.0005020900403380242	-0.04196939900347019
Cenpj	-0.0005021082450328941	-0.1365496482719719
Txnrd2	-0.0005021112037276232	-0.07719903878902579
Tgfbrap1	-0.0005022326627527363	-0.12731758942253157
Slc45a4	-0.0005022876017225544	-0.17330389937907742
Mcm5	-0.0005023106626966022	-0.24871813376300073
Gm807	-0.0005023527029329963	-0.23714614261503195
Six4	-0.0005023534275851286	-0.1812567374483599
N6amt1	-0.0005024179743139901	-0.24614348596426233
Ddr2	-0.0005024427345791055	-0.17806106974329217
Sbsn	-0.0005024430680792046	-0.1948837395588101
Hlf	-0.0005024670092268705	-0.2433407707592052
Cbfa2t2	-0.0005025142723255161	-0.11597976115006652
Gdnf	-0.0005025198943393179	-0.2243127957857723
A830010M20Rik	-0.0005025205597078198	-0.02534595683886472
Nfkbil1	-0.0005025331262225331	-0.24448010149055344
Hdac6	-0.0005025393151224566	-0.2420824265114859
Ltbp1	-0.0005025884126735148	-0.24884268294480838
C87436	-0.0005025909516715434	-0.10813976862280539
Vamp1	-0.0005026518683293289	-0.059616901919463894
Kirrel	-0.0005027365163015626	-0.24798517045092147
Zdhhc18	-0.0005027616029708861	-0.02981299675832927
Cgnl1	-0.0005027844214171177	-0.14049104272430035
Pik3cg	-0.0005027988760599496	-0.23391600546344793
Poll	-0.0005028793954616998	-0.22994087343904812
Elp4	-0.0005029346060351392	-0.19998754943173747
Rasl11b	-0.0005029428598371984	-0.21402918594056253
Phkg2	-0.0005030463996913911	-0.23489989738768352
Gtf2e1	-0.000503114120453119	-0.2405233090559127
Jmjd6	-0.0005031160173810572	-0.24724345062774014
Slc9a9	-0.0005031231726548526	-0.17150805393939061
Hsd17b7	-0.0005031376144268956	-0.24453884171873122
Cdon	-0.0005031457117706898	-0.13482047830205834
Dpy19l3	-0.0005031520821904945	-0.1893864247911281
Prrc2c	-0.0005031794127102027	-0.2240488541555501
Rbms2	-0.0005031896357738768	-0.21234655440327976
C2cd5	-0.000503192069737232	-0.10694318917499195
Smc4	-0.000503192529361648	-0.1690863490264144
Nostrin	-0.0005032546703499934	-0.2435113996695792
Mitf	-0.0005033131904763329	-0.24823557780384525
Shprh	-0.0005033311552828367	-0.18309479730338984
Sp3os	-0.0005033525952886142	-0.1606732798503182
Pkp4	-0.0005033723988828603	-0.23297799056101576
Xrcc4	-0.0005033773789182265	-0.041028266200418106
Ropn1l	-0.000503383157686105	-0.20446691519441806
Nanp	-0.0005034613330831554	-0.24591441060588332
Lman2l	-0.0005035352610760468	-0.2486784215287304
Taf6l	-0.0005036227111467711	-0.13923456163888515
Mettl2	-0.0005036462080684899	-0.24852145228578693
Setd2	-0.0005036960128037088	-0.1873471371247719
Gm17501	-0.0005037845243312272	-0.23267216137365196
Mfap3	-0.0005038073800805847	-0.24846574936732546
Btbd9	-0.0005038086523404384	-0.10356791166010308
Wdr60	-0.0005038530899886564	-0.04810325488679812
A430033K04Rik	-0.0005038747037800301	-0.02412597705744519
D16Ertd472e	-0.000503884046579122	-0.1727641148289677
Gm14261	-0.0005039695342783894	-0.22985896585354645
A930005H10Rik	-0.000503989766531751	-0.02562345219007416
Tmem2	-0.0005040138228857566	-0.11345955181727652
Nfatc2	-0.000504015294727528	-0.2446131788146821
Tex38	-0.0005040282779105929	-0.12898743980140226
Ubqln2	-0.000504054727055328	-0.07123220026395383
Eid2b	-0.0005041725057548004	-0.19730311451965735
Depdc7	-0.0005041792390583494	-0.1806873975731411
Thap2	-0.0005043954725328904	-0.1266252555748798
Gm15492	-0.0005044195635179891	-0.23088511844618553
Smg8	-0.0005045221178470052	-0.16848977953864575
Nthl1	-0.0005045361522754982	-0.242464419274032
Gsta1	-0.0005045510664437325	-0.24024870673693285
Gm2564	-0.0005046598064182145	-0.23388940114198922
D2hgdh	-0.0005046718332325186	-0.17306180316154574
Arsk	-0.0005047321537423082	-0.07398769232464972
2410131K14Rik	-0.0005047953203482152	-0.009944237604790997
Nufip1	-0.0005048499366099264	-0.2420109786327097
Fam178a	-0.0005049009795006473	-0.20994185281793287
Fgr	-0.0005049271813472902	-0.21683367584314212
Casp12	-0.0005049460153868074	-0.11474957631664935
Dynlt1c	-0.0005049483984397069	-0.1924594188177292
Cdh2	-0.0005049656013617369	-0.1321770360982626
Zfp560	-0.0005049885801353734	-0.015093083327980206
Papolg	-0.0005050127109018123	-0.2393199928311463
Thap6	-0.0005050159076018328	-0.1264533886969066
Fmo1	-0.0005050278434328824	-0.21845148160327027
Mfn2	-0.0005050407035257412	-0.24844625136403709
Polm	-0.0005050770053604006	-0.22992328821989128
Col28a1	-0.0005050947653740048	-0.15547946754247335
RP23-218K15.3	-0.0005051475325808548	-0.21880533627270593
Tubgcp4	-0.0005052659699866994	-0.07973062157332145
Pde12	-0.0005052701651175556	-0.237579918015551
Sh2b2	-0.0005053292866584061	-0.18505877795057946
Ndfip2	-0.0005053454709530521	-0.24539223514481961
Mir17hg	-0.0005053803024176286	-0.24825703324030612
2010015M23Rik	-0.000505399173512027	-0.006846260269588429
Fzd6	-0.0005054016492643864	-0.22133549197709507
Gfpt1	-0.0005054215814970953	-0.22472114410193084
Slc25a15	-0.0005054585447833192	-0.17846484913913885
Gm17281	-0.0005054594986832353	-0.23251859397839006
Pcp4	-0.0005054685028551062	-0.23793986811923556
Zfp729a	-0.0005055502766377538	-0.010104299426322072
Mcm3	-0.0005055569020233548	-0.24872260449685513
Txndc16	-0.0005055882077184782	-0.07779723303649555
Ncoa6	-0.000505591293400927	-0.24548604195966384
Eps8	-0.0005056226555079305	-0.20327693170962324
Nek4	-0.0005056339275861556	-0.24486941246917665
Rab6b	-0.0005056345888678447	-0.21676481933853115
Atxn7l2	-0.000505671984716903	-0.08469807448040453
Trmt2a	-0.0005057282994663105	-0.09004335696011823
Ddc	-0.0005057386965457171	-0.1776517347617648
Ino80b	-0.0005057415884618916	-0.2463133219216046
Dnajc1	-0.0005057517472261362	-0.18579713152643443
Lig1	-0.0005057573761241804	-0.24860811510767503
Gpsm3	-0.0005057584214527463	-0.23959840847475306
Taf1	-0.0005058182600242818	-0.14017574741175143
9230110C19Rik	-0.0005058629402118871	-0.02144201703798801
Fuom	-0.0005058875600535149	-0.2207309044991481
Dhodh	-0.0005058947901559043	-0.18203675415461357
Rel	-0.0005059073497075944	-0.21094088008834522
Malt1	-0.0005059239853710897	-0.2488539768389056
Dhx16	-0.0005059346725348521	-0.18254845362085947
Zfp687	-0.0005059796278303362	-0.011283639553091973
Gm9938	-0.0005061669074569598	-0.23751296736602479
Rmdn3	-0.0005062550490375216	-0.20748808535870034
Irak1bp1	-0.0005062585548738745	-0.24666289902762611
1700037H04Rik	-0.000506273812644933	-0.004420673207686304
Diexf	-0.0005062884227820195	-0.18337014902125967
2310011J03Rik	-0.0005063191832540384	-0.00817042764299884
Clmp	-0.000506330807789032	-0.1496345621364822
Snx10	-0.0005063884109043339	-0.16388768912374652
Slc29a2	-0.0005063986165205232	-0.1766635787894576
Tfpi2	-0.000506408028937149	-0.12806494188147777
Ly96	-0.0005064194017622927	-0.24885227962126721
Rhoj	-0.0005064278075672274	-0.20854719506057928
Tmem47	-0.0005064466917089759	-0.10949912307824694
Tiparp	-0.0005065135140252142	-0.12249883022595875
Nepro	-0.0005065368387864405	-0.24475317627491894
Armcx6	-0.0005065579894398312	-0.07241262679064753
Atf6b	-0.0005065724156565019	-0.07789670273362152
Lipt2	-0.0005067238259440237	-0.2486612772578488
Uvssa	-0.0005067373369126433	-0.05988398889970381
Lpp	-0.0005067589844136979	-0.248749089108154
Arhgef7	-0.0005067930496712765	-0.06961129154705892
Taf4b	-0.0005068576428174903	-0.13945713569944396
Mysm1	-0.0005069006244552804	-0.24620550799722107
Zfyve26	-0.0005069192268893364	-0.0036061922137742286
Ppl	-0.0005070529242601891	-0.22831561792183758
Tubgcp5	-0.0005071308478608772	-0.07966464346536117
Smpd2	-0.0005071387699059894	-0.16736353683809535
Ccdc142os	-0.0005071875612456724	-0.1187619115577833
Alkbh6	-0.0005072344969108808	-0.05267270306929098
Ube4b	-0.0005072727628454536	-0.07213459000432876
Kdm5a	-0.0005073301381070093	-0.2477849904393708
F10	-0.0005073488677194303	-0.20693777398708518
Cog3	-0.000507391431536346	-0.15432492067506662
Pphln1	-0.0005074013235073794	-0.22858754748437932
Vsig10	-0.0005074089533574046	-0.053445092718099274
Rap2a	-0.0005074231879476096	-0.2149590291304731
Trim33	-0.0005076014293083148	-0.09278790897796452
Kctd21	-0.0005077114075046909	-0.24770745253537332
Nrm	-0.0005077592882429573	-0.24282384667897255
Rffl	-0.0005078182852016541	-0.2100806063629701
Exoc3l4	-0.0005078266896242847	-0.20606945811030927
Trim68	-0.0005078304233777106	-0.09156830789535564
Zfp59	-0.0005078723890397522	-0.014372500804843535
Zkscan17	-0.0005078830667757091	-0.0023719057524612674
Nab1	-0.0005079176894588509	-0.24604902819137753
Mettl6	-0.0005081507641412677	-0.2484917065853578
Inpp5b	-0.0005081519831330153	-0.24636848564143377
Lrwd1	-0.0005082686935902972	-0.24882921885816017
Myct1	-0.0005082773967761421	-0.24660557130535615
Trrap	-0.0005083418686094224	-0.08766315233839861
2700038G22Rik	-0.0005083561077405133	-0.011232699127107625
Irgq	-0.0005083565756052818	-0.24676985071433877
Cd200r1	-0.0005083742697268497	-0.12627423008448324
Vamp4	-0.00050837784414122	-0.05941991328975449
Tbl2	-0.0005084227571050439	-0.13473191259982542
Schip1_2	-0.0005084325820220968	-0.1938061035497518
Gm9581	-0.0005084454360211979	-0.23731621904091824
Lonrf3	-0.0005084841212288897	-0.24872204468056053
Pik3r2	-0.0005084922702346362	-0.23386911937825366
Prr14	-0.0005085056151344173	-0.2243197175007044
Snapc2	-0.0005085499882176859	-0.16622411465603804
Hps1	-0.0005085664991021687	-0.24427558233704688
Rbmx	-0.0005087170362221227	-0.21229376512752396
Arhgap20	-0.0005087718281259642	-0.06697733989215174
Zfp64	-0.0005087835666480511	-0.012617778904802202
Zfp428	-0.0005088712763317199	-0.018188376428146857
Gm14308	-0.0005088937706209549	-0.22998900203015216
Uba6	-0.0005089061429503539	-0.07560497511624675
Stk38l	-0.0005089092144317083	-0.1487030999677278
Rad54l2	-0.0005089117069862013	-0.21590544313765575
Col7a1	-0.0005089326863171984	-0.15624494715001241
Ube2e3	-0.0005089614176112875	-0.07404881573969546
Smad6	-0.0005089650411553757	-0.17002179509668713
Psmd9	-0.0005090474350352019	-0.22262373254015466
Gm15491	-0.0005090557108321413	-0.23086705816109485
Hacd2	-0.000509079606114848	-0.24150812538724703
Tifa	-0.000509086547577194	-0.12407026650742936
4931413K12Rik	-0.0005090890274047825	-0.01736870577902673
Gca	-0.000509089400961296	-0.22368091848865795
Dnaaf5	-0.0005091187494813767	-0.1851478296754264
Rbm12b1	-0.0005091350107364704	-0.21320822191806155
8430429K09Rik	-0.0005091767053511669	-0.020738119877723817
Zfp236	-0.0005093851711723575	-0.02396314574069891
Zfp942	-0.0005094166135739576	-0.00591946759031603
Plxna1	-0.000509457865548023	-0.23117799135097727
Lyrm9	-0.0005094884596967861	-0.24885530234366277
Nfxl1	-0.0005095582714114034	-0.24443265649913387
Zfp85	-0.0005095729828017336	-0.007553778912568032
Slc39a10	-0.0005095969435864641	-0.1741339583366036
Zfp105	-0.0005096127463577896	-0.027219424007946857
Gm13157	-0.0005096133153781091	-0.22921978295802875
Tes	-0.0005096268910065252	-0.1296750500237983
Abhd2	-0.0005096385352623881	-0.03210816457131138
Zscan18	-0.0005096641889581338	0.0003192645092520152
Hyal2	-0.0005096647894301175	-0.24495962446955066
Klhl26	-0.000509685521702397	-0.24812408605140848
Nup155	-0.0005097363256019212	-0.2419303267001529
Brd4	-0.0005097465599720468	-0.10155399486410727
Prkar2b	-0.0005097521466380296	-0.22567104619501982
AI427809	-0.0005097628558685579	-0.026787937431940037
Atxn1l	-0.0005097879933623488	-0.08435063376555102
Surf6	-0.0005098368998345121	-0.14422885014701547
Gcnt1	-0.0005098603516276831	-0.22394378246606395
Usp36	-0.0005098632293887765	-0.06229005922878672
Slc22a17	-0.0005099491246829388	-0.17907145366972266
Dazap1	-0.000509992882429048	-0.1751682419054158
Cdc14b	-0.0005100087927919366	-0.13004595996214233
Yars2	-0.000510085992660355	-0.040056117244928635
Ubash3b	-0.0005101023109138574	-0.0749273797401373
Zfp955b	-0.0005101037417323446	-0.005042677174253329
Wasf2	-0.000510147107690165	-0.05178052173602388
Abhd1	-0.0005101723549770525	-0.03133717430532615
Katnbl1	-0.0005101783098574623	-0.24743022134322054
Tep1	-0.0005101838971575058	-0.12990382148436752
Nek6	-0.0005102252521338256	-0.24485400422131642
Khnyn	-0.0005102557054544991	-0.24784491417730353
Prickle1	-0.0005102655596347413	-0.22606830392185656
Raver1	-0.0005103319339855056	-0.2137223648414449
Erp29	-0.0005103330678131466	-0.20451818585846293
Pnp	-0.000510347563282596	-0.23063493347694625
Zfp280c	-0.0005104141820651047	-0.02273990890505384
Nsf	-0.0005104282536695264	-0.24273006826801197
Cmtm7	-0.0005104910042538368	-0.151603045265126
Chst1	-0.0005105000847174015	-0.14417111125292545
B230307C23Rik	-0.000510513062151094	-0.08649371625876834
Sox9	-0.0005105556419675359	-0.16099955706407532
RP24-63G4.14	-0.0005105744798940306	-0.2180987046401615
Tubgcp6	-0.0005105889820908089	-0.07959872525025158
Dusp2	-0.0005106021415059592	-0.19135019264238573
Pnmal2	-0.0005106180390052773	-0.23070349875189444
Dnajc25	-0.0005106482285501923	-0.18632850721091912
Cdkn2c	-0.0005107133570831199	-0.13455746746265826
Dip2a	-0.0005107184460961738	-0.18352591560502515
Dstyk	-0.00051080794820598	-0.19019103048188396
Rnf31	-0.0005108316321395625	-0.20535717221014704
Fgf1	-0.0005109111470514314	-0.21629998576430615
Map3k2	-0.0005109349318687666	-0.24883486856588138
Ednra	-0.0005110965642551358	-0.19512226752165096
Dnajc17	-0.0005111267740248955	-0.18610116969475404
Pitpnm1	-0.0005111750080253635	-0.23337842029475575
Pogz	-0.0005111774507112158	-0.23027279089608582
Rce1	-0.0005111978535839514	-0.21173954966539532
Slc25a1	-0.0005112027472301782	-0.17870783498586018
Recql	-0.0005112549376072762	-0.2111816725922242
Sept10	-0.0005113023410118398	-0.18926701962674242
Mink1	-0.0005113102540415446	-0.2482836596328673
Ints7	-0.0005113247364135956	-0.24649447031297236
Hist2h2be	-0.0005113822402766458	-0.24320631053809333
Smim22	-0.0005115215383643339	-0.1680148545055895
Bloc1s4	-0.0005116385185376203	-0.09855299252756203
Cuedc1	-0.0005116427252608663	-0.16829428612734934
Pdgfc	-0.0005117161029938003	-0.23728011800180282
Igf1r	-0.0005117742932757214	-0.24561340100004483
Thnsl2	-0.000511815017730595	-0.12576031505552632
Gm6377	-0.0005119063094224242	-0.23691724403896056
Tmx4	-0.0005119695070438495	-0.10553244118783078
Wdr82	-0.0005119796365550329	-0.04724190676428819
Dusp3	-0.000512089659926358	-0.19156595162489007
Yod1	-0.0005121005196939803	-0.03839496695351108
Msmo1	-0.0005121248784456846	-0.2472409573309962
Cdc42bpb	-0.0005121397078694573	-0.13084680939339363
Clcf1	-0.0005121751651621493	-0.1470455631686307
Decr2	-0.0005121910821593553	-0.17972489923266755
Cep76	-0.0005122151824854289	-0.13852767412044184
Abhd13	-0.0005122722462400064	-0.031613016530616156
Stxbp2	-0.0005123680868693013	-0.14632289903213036
Akap7	-0.0005123777445706555	-0.04921683359335445
Zfp654	-0.0005124064614957109	-0.011966206689039471
Serpinb9	-0.0005124071003339727	-0.18805214929997793
Sfxn2	-0.0005124705620829193	-0.18600160232010998
Zc3h10	-0.0005125414466796964	-0.03311359054276497
Dlg3	-0.0005125951985601764	-0.18426275958650784
Tlr5	-0.0005126122966751811	-0.12073343049967966
E130311K13Rik	-0.0005126337855164841	-0.19320319988885418
Sprr1a	-0.0005126412085925665	-0.15747440701530102
Pigv	-0.0005126459178159473	-0.23411886807661475
Tmub1	-0.0005126531495476609	-0.10584124074722867
Igfbp2	-0.0005126779422275356	-0.24564858182177185
Rps6ka4	-0.0005126840912508547	-0.20068600833979644
Rhobtb2	-0.0005127759647151682	-0.20871199168444732
Efcab6	-0.0005127859436803906	-0.19577494437194795
Aldh3a2	-0.0005127998868736469	-0.051256481591234526
Rabepk	-0.0005128721726469637	-0.21654517088112407
Trove2	-0.000512890498811524	-0.08921849669240745
Dse	-0.0005129229994250446	-0.19000875137698886
Elf3	-0.0005129407275509377	-0.19933281142551051
Gm14421	-0.0005130450921003459	-0.23032115118155838
Gm20604	-0.0005131238990922398	-0.23322870504733295
Map6	-0.0005131601236020521	-0.2488251383980622
Athl1	-0.0005131622219430006	-0.07917752974272238
Ppm1m	-0.0005131696013352239	-0.22811456762948118
Tspan15	-0.0005131756712499979	-0.08584601852504326
Ccdc61	-0.0005132258310024404	-0.12069577755476815
Nubpl	-0.0005133084248820999	-0.24231890001860518
Zfp865	-0.0005133353328208095	-0.007441248608821893
Rab42	-0.0005134598030882761	-0.21698465407481843
Ipo8	-0.0005134687691210667	-0.24657642029610796
Eif4e	-0.0005135383627310229	-0.19860653140272522
Rasl12	-0.0005135421370684877	-0.21400370820548187
Zfp410	-0.0005135426585440196	-0.018748155308379144
Asl	-0.0005135740066466345	-0.07620410314277123
Sec22a	-0.0005136447577929562	-0.19147109153512565
Cml1	-0.0005136664080323194	-0.15121088713280817
Pisd-ps1	-0.0005137044504818427	-0.23347402825493674
Lztfl1	-0.0005137113505752187	-0.24885637679589329
Pqlc3	-0.0005137299076417174	-0.22668997396696167
Nbeal1	-0.0005137365107071278	-0.24572859022667998
Slc35b3	-0.0005137556428596268	-0.1754635996230981
Ppp4r1	-0.0005138583558826338	-0.2269950266596255
Gm3235	-0.000513907070933582	-0.23525890567206192
3110002H16Rik	-0.0005139083190027278	-0.013458318444758656
Rfc2	-0.0005139112146574864	-0.21021554142078092
Sgsm3_1	-0.0005139137551659816	-0.18521019746160183
Sec22c	-0.0005139254857797658	-0.1913997749371782
Xrn1	-0.0005139454887867529	-0.04072883369324953
Cep78	-0.0005139520245927375	-0.13857951984373484
Csf3r	-0.0005139620403519319	-0.1647596478030368
Rnf169	-0.0005140039807208366	-0.20597012905760015
Nlrc3	-0.0005142281342057484	-0.24401539916633463
Ccdc191	-0.000514244019910777	-0.11975778833871205
Rspry1	-0.0005142745904731698	-0.19891943876800489
Mapk8ip1	-0.0005144736333779652	-0.24881461879735178
Nsg1	-0.0005145257153295208	-0.24271128462527242
Abcc8	-0.0005145419881538196	-0.030620144736356124
Kdm2a	-0.0005145593841954987	-0.2477581545012665
Arhgap25	-0.0005146222748005399	-0.06727048100233303
Arhgdig	-0.0005146485529019114	-0.06844239112424988
Gm10509	-0.0005147101571844941	-0.2272479238658187
Arhgef40	-0.0005147761192151337	-0.0694361302287817
Mir155hg	-0.0005147811970563826	-0.24826004302941806
Susd5	-0.0005147905618101941	-0.144013308958441
Zbed3	-0.0005148125618868832	-0.036603738186707924
Pak4	-0.0005149349666909008	-0.23962380921527815
Smo	-0.0005150146920824089	-0.16758144953366283
Tgfb1	-0.0005150266731629463	-0.12783512587126988
Gpr155	-0.0005150446222519479	-0.2392077696655042
Stard8	-0.0005150574423684331	-0.1504571943382378
Tle1	-0.0005150660538361452	-0.12167802460573118
Gpr183	-0.0005150904475306148	-0.2393346688188916
Ranbp6	-0.0005151223802886295	-0.21518455187599544
Nars2	-0.0005151368185313113	-0.24582243253836006
Cic	-0.000515140662916923	-0.14523373520571586
Haus6	-0.0005151423027931061	-0.24178236732253794
Smarcb1	-0.0005151465274648573	-0.16951229934566614
Gm6206	-0.000515147905892939	-0.2368740189732507
Spinkl	-0.0005151677023042164	-0.15844506750172693
Clec4a3	-0.0005152286999242655	-0.14854305607435553
Col27a1	-0.0005152610037980012	-0.1554315160135334
Parp16	-0.0005152673801584886	-0.23901056135959375
Syk	-0.0005152912685668587	-0.14287890110086832
Mpzl1	-0.0005153481041870277	-0.2477983311415743
Airn	-0.0005154321860567562	-0.04831192695046988
Bcl2l11	-0.0005154433953609712	-0.09484868870064281
Rtel1	-0.0005154693785440163	-0.1986914877433763
Zfp93	-0.0005155394043893306	-0.006579073697125182
Stra6	-0.0005156029861715167	-0.14785817964147352
Fndc3b	-0.0005156043232062116	-0.21876952224130763
Ccdc174	-0.0005156310680954937	-0.11953676526256002
1810055G02Rik	-0.0005156786700944555	-0.006483516010542183
Klhl28	-0.0005156955121524812	-0.24812732396170004
Fgfr4	-0.0005156980604939812	-0.21673250928198523
Snhg17	-0.0005157554407391474	-0.16560194294818664
Clec11a	-0.0005157683857516135	-0.14794534994825198
Spry2	-0.0005157767851496088	-0.15732803237656112
Rfc3	-0.0005158002245120036	-0.21018858129742135
Ttll11	-0.0005158148304699333	-0.08167743159695484
Polr3d	-0.000515827611576286	-0.22951820602411793
Tor2a	-0.0005158385104154301	-0.09960248109884207
Vsig4	-0.0005158410905625453	-0.05323559386431098
Cbll1	-0.0005159541318837175	-0.11625902481244337
Cenpt	-0.0005159607461595422	-0.13696724482775424
Tldc1	-0.0005159994025492208	-0.12173681079029386
Hlcs	-0.0005160472834238419	-0.24333121026172022
Zfp28	-0.0005160622017795263	-0.022905110705180753
Dhx57	-0.0005160789683469132	-0.18297963978968906
Cpt1c	-0.0005161323023765689	-0.1614150087567236
Bcs1l	-0.0005161409467177283	-0.09589183370562646
Btbd7	-0.0005161818957975513	-0.10345301704242241
H2-K2	-0.0005162224049072759	-0.24120683634193946
Cadm4	-0.0005162344495670023	-0.11007250129725969
Phf21a	-0.0005163479895393579	-0.23512456485239813
Rbsn	-0.0005163585160854964	-0.2120559033026479
Zfp341	-0.0005163703627332392	-0.02099740647279391
Rbak	-0.0005163780697857474	-0.21361987789135428
Ier2	-0.0005164264391464432	-0.24525024759130104
4732491K20Rik	-0.0005164400291795195	-0.014666349966709773
Smpd4	-0.0005164869586959677	-0.16727616806327583
E2f3	-0.0005165033263387614	-0.19341473941156656
Pdk3	-0.0005165135537745073	-0.23707306604407546
Phf2os1	-0.000516550891220012	-0.2350798954220097
Baiap2	-0.0005165571753987824	-0.0918328737425903
Ccbe1	-0.0005165653283094159	-0.11737354686985997
Taf7	-0.0005165761804722026	-0.1391788617706008
Acot1	-0.0005166425144979905	-0.0354407674538413
Eya1	-0.0005166668753104803	-0.20672918754706965
Gm17021	-0.0005166677758380355	-0.23233000024502995
Dnajc11	-0.0005166734250696227	-0.1858732460593276
Pdk1	-0.0005166740947689264	-0.23710080619907203
Fam208a	-0.0005167535159773946	-0.21065114024318704
Gabrd	-0.0005167663832619896	-0.2219336106329209
Il12a	-0.0005168183734806796	-0.2458951599064548
Ss18l1	-0.0005168262044356301	-0.15369760859984027
4732440D04Rik	-0.0005168279134748032	-0.0146114078506787
Amn1	-0.0005168820207602889	-0.054379848117707415
Btbd8	-0.0005168986500568656	-0.10351047222567064
Prdm15	-0.0005169022460192002	-0.22651677361260003
Wdr35	-0.0005169267870356703	-0.04943103437266494
Ptprc	-0.0005169580975016409	-0.22093467907172487
Slc38a9	-0.0005169693080391101	-0.174216846060525
Gm43597	-0.0005169988874285388	-0.23621488033976368
Senp5	-0.0005170065629057472	-0.18966701778997297
Gm10479	-0.0005170181247680146	-0.2272078085062661
Ddx31	-0.0005170270369292689	-0.1787536203139937
Cnn1	-0.0005170358487285431	-0.15228742951553514
Plp1	-0.0005170792841933664	-0.23151432504757447
Polg	-0.0005170844706041167	-0.23002865050090643
A330094K24Rik	-0.0005171141594516732	-0.02396087966850058
Ccdc126	-0.000517236220232011	-0.11815172167869475
Vhl	-0.0005172885921684638	-0.056916764452214275
2310035C23Rik	-0.0005172904580919987	-0.00886509449431894
Vps45	-0.0005173130182439516	-0.0544223046204364
P2ry12	-0.0005174047661663966	-0.24011669638428867
BC005561	-0.000517457362518824	-0.0891628841646015
Arhgap42	-0.0005174709824562609	-0.0680323060454261
Zfp266	-0.0005174853313600788	-0.023399316832737438
Sh3rf1	-0.0005175325475575798	-0.1841413295534733
Prps2	-0.0005175368394081439	-0.22444371429923538
Trdmt1	-0.000517539791450859	-0.09473295568966533
Zfp677	-0.0005175580412218835	-0.01142076376146084
Dnajc27	-0.0005176966108641845	-0.1863663557578934
Zfp281	-0.0005177066509486373	-0.02257349950005938
Osbpl3	-0.0005177079800468439	-0.24065412983155549
Hoxa4	-0.0005177187004158553	-0.2439862051729075
Myo6	-0.0005177988423228508	-0.24632130475530367
Dip2b	-0.000517857652488721	-0.18356481470966074
Tusc5	-0.0005178602173770484	-0.07900462951590392
Gm10600	-0.0005178949218928332	-0.22740798622037528
Slc7a7	-0.0005179108556887434	-0.17209905986444984
Lrrc8b	-0.0005179536418609576	-0.24881932792915312
Ldlrad4	-0.0005179709748460878	-0.248527919038026
Zc3h18	-0.000517993272517747	-0.03249231924929674
Mob3c	-0.000518042130499088	-0.2479938971947419
Acot8	-0.0005181523049848899	-0.035774596204508666
Tha1	-0.0005181747323024226	-0.12685527118306839
Csk	-0.0005181813318953591	-0.1648954936891203
Dancr_1	-0.0005182099182576211	-0.17470758894834165
Rapgef6	-0.0005182149145153985	-0.21475890469643522
Rpl37rt	-0.000518271670901732	-0.20263755148379792
Zfp758	-0.0005182811206812949	-0.009578890482311975
Casp9	-0.000518325055714955	-0.11519738951409769
Cabin1	-0.0005184413281401187	-0.10853830018759436
Mrps25	-0.0005184543254482244	-0.24743759888959288
Zc3h12c	-0.0005185060541626609	-0.03288129976430376
Fmr1	-0.0005185171736044247	-0.21854953774069147
Coro7	-0.0005185224109327809	-0.15884932548130873
Urb1	-0.0005185273831493555	-0.06516125253183758
Capn15	-0.0005185355802676754	-0.112277336093145
Gabpb2	-0.0005185491782011745	-0.22188784419584007
Gdf11	-0.0005185708867515019	-0.2241396770080985
Phc2	-0.0005185764988600084	-0.23534713287422254
Chil1	-0.0005186411275477176	-0.14238938367109358
Cd37_2	-0.0005186821559023705	-0.12800490935573416
Ppp1r18	-0.0005187319074526085	-0.22772691282867707
Hid1	-0.0005187672450678309	-0.24277364086691042
A930024E05Rik	-0.0005187920993213627	-0.02590089441324924
Dpy19l1	-0.0005188366781610851	-0.18934969342450514
Ints5	-0.000518854779219301	-0.24648263093704537
