	logFC
Rps8	-0.0077244153329955635
Ip6k3	-0.007744956953384931
Gga1	-0.00782360953856738
Tmem47	-0.00786018139680074
Fbxl21	-0.007861936228262024
Zc3h11a	-0.007882382314766807
Traf3	-0.007899287822279031
Zbtb21	-0.007916097370233178
Rab3a	-0.007918468148068118
Ndufaf6	-0.007940793027500387
Crlf2	-0.00794976425154942
Crls1	-0.007952197854515796
Cluap1	-0.007968894044125227
Prss23	-0.007982794237191363
Gls	-0.008014587984250776
Nploc4	-0.008026359647155385
Dctn4	-0.008031101373315072
Otud6b	-0.008086709057648071
Mphosph9	-0.008091016167826424
Senp7	-0.008097860649149653
Ndufab1	-0.008104712536366947
Trappc11	-0.008131229121426985
Zbtb4	-0.008134717778044986
Dopey1	-0.008144679738875543
Ccnf	-0.008169463844595482
Sparc	-0.008179933565333057
Arl1	-0.0081885557459988
Asf1b	-0.008204424255205938
Ube2d2a	-0.008210101942950479
Ttc9c	-0.008218300241750054
Abtb1	-0.008231230322920148
Pomt1	-0.00823349960534514
Wdr18	-0.008245127695433688
2610203C22Rik	-0.008247360382776172
Dph2	-0.008248398415930494
Yrdc	-0.008276343457818634
Gmeb1	-0.008286615412059738
Ube2z	-0.008289745391852572
Leprel2	-0.008314261274323961
Hnrnpab	-0.008316671782189757
Rere	-0.00833171293053466
Gen1	-0.008344489420098994
Pogz	-0.008351055021582659
Zfp948	-0.008393747343818207
Ttc32	-0.008400367995234075
Papss2	-0.008403255928966165
Ppat	-0.00843768340849238
Wwc2	-0.00844815173347572
Arhgef26	-0.008448380610406054
Alox5ap	-0.008449076344009558
Sesn1	-0.008451581707571414
Psma6	-0.0084523306568769
Cep135	-0.008459501793886732
Metap1	-0.008462080390693402
Supv3l1	-0.00846953232346313
Wbp1l	-0.008475756027697193
N4bp2l2	-0.008487426840079419
Sri	-0.008512303381442148
Ehd3	-0.008513785340325555
Sephs2	-0.008525057465483302
Clic1	-0.00855574890043284
Nfix	-0.008570684498180074
Sav1	-0.00859611068361269
Capn7	-0.008604090682738444
Cog5	-0.008679113924386868
Clint1	-0.008695630923190851
Lsm10	-0.008721197189949886
Trappc10	-0.008723702113611903
Rfng	-0.008725911861792526
Pmpca	-0.00873666453392279
Cdyl2	-0.008746284992979329
Mtf2	-0.008764659530533394
Itga7	-0.008764688748530822
Vti1a	-0.008766525597213986
Sssca1	-0.008770727276464671
Ifitm10	-0.008773563844169854
Cc2d1b	-0.008773746949268137
Slc35a5	-0.008794427409014234
Plekho1	-0.008824192594011578
Apeh	-0.008876528118981368
Tubgcp3	-0.00895830274708244
Cers2	-0.008966762248543805
Dennd3	-0.00896814845497677
Btf3l4	-0.009021600419821488
Morc3	-0.009025714037154188
Sgsh	-0.00903523101869528
Mapkbp1	-0.009036637445645746
Ect2	-0.009049931964968087
Maged2	-0.009080083034328749
Ccdc47	-0.009085145449559563
Podxl	-0.009091431465608011
Prcc	-0.009108601597130015
Sumo2	-0.00913354419592818
Ptpn1	-0.009147134031683548
Oas1g	-0.009168227715847693
Tmem18	-0.009229654212474734
Sept2	-0.009254922205575486
Pdia6	-0.009294151287000708
Erlec1	-0.009319444477696589
Utp3	-0.009322576841098777
Eif4a1	-0.009351077405739653
Sucla2	-0.009364716095663543
Timp2	-0.009380473273029459
Zfand1	-0.009412183450606543
Rps23	-0.00949029274420781
Twist1	-0.009498026605515509
Kdm2a	-0.009529192426343897
Camk2d	-0.009532767640964473
Sec22c	-0.009548257705546077
Ufd1l	-0.009549931137337368
Jam2	-0.009550230793939496
Zfyve19	-0.009551721921689632
Spred2	-0.009558663122530169
Pin4	-0.009573940445638902
Fbxo21	-0.009603643458582235
Cmtm7	-0.009616166047016298
A430105I19Rik	-0.009618350075815905
Zc3h18	-0.009622199190467641
Uhrf1bp1l	-0.009655441126879117
Chchd6	-0.009707446047726269
Ncor2	-0.009709879017225913
Grb10	-0.009713026988913147
Srsf4	-0.009733748542915888
Slc25a16	-0.009746532956027036
Csrp2bp	-0.00975036740744909
Isoc1	-0.0097537213077997
Cad	-0.009765961885380885
Hbs1l	-0.009767613023051186
Cped1	-0.009794487300071424
Parp3	-0.009833128622670391
Lims1	-0.009865720732747768
Ier3ip1	-0.009964861905243184
Adipor1	-0.009968045641913888
Eps15	-0.009978697483766074
Zfp449	-0.01000160691435623
Tmem70	-0.010034857433832211
Cnst	-0.010037048733170368
Rpl7l1	-0.010081499828328405
D17Wsu92e	-0.010082992422917724
Gm13889	-0.010110199213139307
P4hb	-0.010147259840019593
Coq9	-0.010150331414145015
Fam72a	-0.010168696412785541
Myo6	-0.010184609105340957
Hmgb1	-0.010190186395135789
Ikbkb	-0.010231936339206991
Pik3r2	-0.010250306220096933
Adam10	-0.010251937878293673
Ndufv2	-0.010277024178880599
Cd47	-0.010281088479156134
Ywhaq	-0.010292517366452434
Ggct	-0.010300197818893275
Prdx6	-0.010304552024339041
Kdelc2	-0.010312362420977092
Itgb3bp	-0.010347577904078179
Macrod1	-0.01035010292504732
Trim37	-0.010368078990031782
Snrpa1	-0.01036929355989672
Mta2	-0.010375875297595516
Pcdh17	-0.01040926500453378
Nuf2	-0.010420902070035397
Ltbr	-0.01042167040455227
Entpd6	-0.010424271958311025
Arl5b	-0.010426756362973301
Taf11	-0.010437414763417667
Tusc2	-0.010449092744723042
Cln5	-0.010499669219387777
Kbtbd7	-0.010505045878609731
Fmr1	-0.010515351156846748
Cant1	-0.010553856691141433
Ube2k	-0.010554375783441311
Ybx3	-0.010572937277985294
Ptdss1	-0.010590293290833906
2610005L07Rik	-0.010619942572590529
Ubtf	-0.01062445248577002
Med21	-0.010624707302047783
Esr1	-0.010634329300624575
Tstd2	-0.010690802538900151
Zfp599	-0.010708544761048665
Pot1a	-0.010740242318503153
Lin9	-0.010842567406695541
Tmem258	-0.010881431914455869
Cbx1	-0.010889590603340247
Ssbp1	-0.010903277901201556
Uqcrfs1	-0.010919784435420205
Nsun2	-0.010932186870795627
Vps26b	-0.010938425069608536
Gm5801	-0.010996332097098906
Suz12	-0.011030024817551401
Sept7	-0.011046195573552124
Cdkn2c	-0.011063092300629645
Wsb1	-0.011083251136552725
Senp5	-0.011092677359586318
Gns	-0.011094220309862346
Ggcx	-0.011094426476267202
Slc10a7	-0.01109538643522006
Picalm	-0.011108840110065294
Pabpc1	-0.011123484618441324
Ube2c	-0.01114747796549176
Pnkp	-0.011153577084770466
Tnfaip1	-0.011201325557503859
Tet2	-0.011235033535299893
U2af1	-0.011253208063387367
Git2	-0.011264614838280647
Btbd7	-0.011334028017211457
Gng11	-0.011351583011136111
Agrn	-0.011353060363493778
Tor1a	-0.011392715036392878
Sqstm1	-0.011397849745774504
Mms19	-0.011451972603179065
Traf4	-0.011474959705633303
Eif3g	-0.011488025691474071
Ccdc91	-0.011507995325422337
Rrm2b	-0.011533518887295474
Zhx1	-0.011548397014562495
Knop1	-0.011557802979582206
Pold4	-0.011606265063110554
6820431F20Rik	-0.011612045318999014
Ndfip1	-0.011625721421177643
Csnk1a1	-0.011637640739007464
Psma4	-0.011654873455943298
Gale	-0.01166556030897414
Arih2	-0.011681908652659547
Ndufs6	-0.011683626440660583
Prr14	-0.011688164592344888
Prpf38b	-0.011700915812862237
Prmt5	-0.011710485291764225
Fam126a	-0.01172312948171523
Ly6a	-0.011735927406620552
Impa1	-0.011756027027179901
Zfpm2	-0.011759106957312068
Ptpdc1	-0.011759152487766647
Snap23	-0.011762868961437955
Zbtb22	-0.011782778685679441
Flt3l	-0.011784536391611715
Ranbp9	-0.01180898055906585
Ptprj	-0.011835038859899616
Glo1	-0.011857776896952553
Samhd1	-0.01186394604826235
Ppp1r7	-0.01188111647277382
Pum2	-0.011883827878761959
Rsu1	-0.01189872030646866
Pacsin2	-0.011910629934453382
Golph3	-0.01193584542309225
Snrpc	-0.0119545895759259
Socs1	-0.011981890330440715
Plec	-0.012013356904707825
Rhot2	-0.01203362689547043
Wdr19	-0.012040662379183237
Dnajb6	-0.012065857602487573
Naf1	-0.012070327228092434
Cdip1	-0.012070773731852459
Anapc2	-0.012088984910226322
Bahcc1	-0.012131550573229063
Gm15401	-0.012170370976914827
Sf3a1	-0.012170597234336698
Sigmar1	-0.01217092023441356
Hltf	-0.01217999065805213
Coa3	-0.01220210685962016
Puf60	-0.012220664657370537
Reep6	-0.012225003570234738
Ccdc82	-0.012243595754747138
Cdk1	-0.012244201548746876
Naa35	-0.012252920073658783
Mlx	-0.012274732633969148
Pagr1a	-0.012311002873659683
Rab7	-0.012350730129400397
Abcc4	-0.01235551678982498
Zfp655	-0.012361741737732425
Lamtor3	-0.012367168306219626
Phf6	-0.012370702448235132
Vdac3	-0.012381437423499732
Jak2	-0.01239857987534148
AU015791	-0.012401711471667095
Fabp3	-0.012402272394356718
Tm9sf3	-0.012403319990034892
B3gnt3	-0.012403381854179425
Gm15408	-0.012403552677506232
Churc1	-0.012403917554842488
1810013L24Rik	-0.012404000777153954
Pdp2	-0.012408185931730955
1700012D01Rik	-0.012409675322204277
Gtf3c1	-0.012421671640517946
Wdr5	-0.012423956352530005
Slc6a8	-0.01242543825332427
Kdm3a	-0.012449706389715594
Pon2	-0.01247294548016465
Cd9	-0.012482638720774332
BC052040	-0.012510039755640688
Cdk13	-0.01252638989110606
Hk1	-0.012546171704035138
Ssr3	-0.012551907451080074
Nup205	-0.012557034204074625
Rnf141	-0.012560099549199231
Vasp	-0.01257601025401834
Arhgap11a	-0.012626491986816877
Timp1	-0.012628391577328856
Zkscan17	-0.012659147162534636
Rab30	-0.01269327427734081
Ptprr	-0.012697407210069622
Dos	-0.01270914291027487
Got2	-0.012723938125566138
Ndufv1	-0.012727070926006527
Tpm3	-0.012732034435620977
Mdk	-0.012748824385537398
Cyb5r1	-0.012764557716619053
5730508B09Rik	-0.012772524666566705
Pigm	-0.012823028815095965
Slc39a7	-0.012887318609176286
Cpne2	-0.01288914372779212
Kif2c	-0.012894177832131962
Anxa7	-0.01289614508988661
Zc3h4	-0.012928844005143684
D8Ertd82e	-0.013005934386443308
Mtif2	-0.013008032379332847
Surf4	-0.013017393644797134
Htr2a	-0.013091644613399398
Rilpl2	-0.01310042055747669
Cbx5	-0.013132398329845666
Nradd	-0.013177766243475594
Ttll5	-0.013194996858312841
Cdv3	-0.013196604775907842
Rpia	-0.013204176277303336
Arhgef2	-0.013229553618787804
Acta2	-0.013233403680948132
Elovl1	-0.013240045275043709
Tmem106b	-0.013256096702266686
Trmt2a	-0.013259600749388152
Pnn	-0.013261580074046026
Capg	-0.013285633626342615
Rnft1	-0.013289588999498048
Fam53c	-0.013314984913254554
Timm44	-0.013315473994266093
Rab8b	-0.013317923263701504
Mex3a	-0.013331859152229515
Rest	-0.013352281677969372
Fundc2	-0.013356025828409038
Rusc2	-0.013367771955364215
Ccdc120	-0.013392727218688621
Eif3d	-0.013422273118486155
Wbp11	-0.013473042289328914
Arcn1	-0.013493015575720598
Pdcl3	-0.01349408956706683
Rrm1	-0.013504089030503047
Zfand3	-0.013505598079990015
Fahd1	-0.013523776422477669
Mrpl32	-0.013528226923001235
Uqcrc2	-0.013568180234669321
Numbl	-0.013584562604008343
Epha4	-0.013594318702197796
Taf1d	-0.013604285927439716
Nop16	-0.013609139519423238
Pin1	-0.013630599258224615
Slc1a5	-0.013638591024609138
Ttc19	-0.013643027797508162
Rhod	-0.013643489920223103
Psmd2	-0.013662728519048432
Dennd5a	-0.01368026821362654
Ctdsp1	-0.013684792027586119
Trappc6a	-0.013707431520081479
Supt5	-0.013722593153101818
Snx18	-0.01376580938046471
Ccdc77	-0.01377234884599638
Fem1b	-0.013796298731663522
Atxn1	-0.01380794336564597
Fam193a	-0.013819602595139488
Alg13	-0.01383559941581722
Chchd1	-0.01383675897826364
Pank4	-0.01384081191860382
Larp1b	-0.013845843405617472
Rab22a	-0.013855040388304216
Fnip2	-0.013892200947511138
Cdc42ep3	-0.013897306831392462
Ralbp1	-0.013928697233623548
Eef1a1	-0.013936983958541366
Oxa1l	-0.01398064625537874
Qars	-0.014000912368254667
2610507I01Rik	-0.01403687258320338
Coa5	-0.0140529823302977
Ercc1	-0.014060793749351853
Zbtb8os	-0.014081093592701651
Ctsa	-0.014102087017586931
Apold1	-0.014105276253858049
Mccc2	-0.014127460743058705
Gm3604	-0.01413037660007638
Gm7334	-0.014148680701171713
Kras	-0.01415954060890319
Tacc1	-0.014187421007689447
Copa	-0.014193998229843864
Zscan25	-0.014207485836852479
Rab2a	-0.014209988807426414
Qk	-0.014213702027346526
Fam49b	-0.014239409802475263
Tbca	-0.014242174253458584
Abca3	-0.014256617295588747
Nmi	-0.014279264133184682
Shf	-0.014281463000614869
Eapp	-0.014300038971582952
Adck2	-0.014302319093636193
Raet1a	-0.014332072610486407
Mdfic	-0.014332838586803584
Tfec	-0.014371022714371438
Pecam1	-0.014400121682967261
Tsr1	-0.014400413789459847
Nos3	-0.014405271145096656
Hmgcs1	-0.014413595335108581
Ccz1	-0.01441765101925058
Rad54l	-0.014431956761966439
Atrip	-0.014439971371532448
Klhl28	-0.014441442042308943
Ruvbl2	-0.014462163015305493
Dpp9	-0.01448039660539066
Fchsd2	-0.014493802917095483
Vta1	-0.014510658849621551
2700089E24Rik	-0.01453193316163331
Rffl	-0.01454305709417263
4930511M06Rik	-0.014575651072312857
1110004E09Rik	-0.014583687871362138
Rab1	-0.014617915726878195
Btbd3	-0.014656235190993214
Necap2	-0.014672625880975584
Fhl2	-0.014685970887341502
Vkorc1	-0.014686037576506055
Fbxw8	-0.014697759444755302
Arfip1	-0.014708981754625608
BC031181	-0.014710008788788425
Ubap2l	-0.014723320462388187
Kxd1	-0.014728073298873328
Hccs	-0.014744824370485665
Srp14	-0.014746661210749664
Csde1	-0.01475809451172993
3830406C13Rik	-0.014767195253538153
Sf3b1	-0.014785985446262003
Gbe1	-0.014839883344436668
Ethe1	-0.01484082683542662
Lima1	-0.014841213871416589
Rab18	-0.014841866369735824
Kdm2b	-0.01484675272134965
Arhgap23	-0.014848629745843153
Bub3	-0.014881188740957188
Gng7	-0.014889216845519441
Gm10814	-0.01489018059413401
Txndc5	-0.01489822868403311
Fancl	-0.014927109430567312
Klf9	-0.014931572892326212
Ttll7	-0.014980077027218357
Ddx46	-0.014984920972287423
Mpi	-0.014993708279467895
Fndc3b	-0.015005205213506692
4632415L05Rik	-0.015019147575311437
Hyal1	-0.01501920661229094
Sap30	-0.015019901341264574
Recql4	-0.01504781522874572
C1galt1	-0.015049753402758681
Mical3	-0.015086974197322573
Set	-0.015106534015734124
Rnf10	-0.015129712161357427
Irf5	-0.015163020917141844
Ikzf2	-0.015198729723057991
Xpo6	-0.015238864620465375
Wwp1	-0.01525353681847385
B4galt6	-0.015275416348051697
Tapt1	-0.015287523881690218
Serac1	-0.015288451579357706
Dcun1d5	-0.015313658782119034
Zfp51	-0.015321732743699816
Hdhd2	-0.015326574156722752
Tvp23a	-0.015400454107997747
Zdhhc17	-0.01545817544910889
Egfl7	-0.01546439928556959
Zfp410	-0.015480222083820131
Actr10	-0.01549124186923781
Jmjd4	-0.015547435015917165
Pcna	-0.015550107179885399
Zfp954	-0.015550126680604655
Gm15760	-0.01558957159417572
Prr24	-0.015594023881027215
Nt5c2	-0.015605849226569234
Mphosph8	-0.015645695391575034
Snai1	-0.015647589612181587
Bmp2k	-0.01568135388709475
Eefsec	-0.015699549660885853
Snrpb	-0.015714772137933285
Atp6v1f	-0.015718803946706477
Mat2b	-0.015731423102514398
Stab2	-0.01574812982399868
Dbnl	-0.01575409232417458
Gemin7	-0.015761760569762567
Ap1g2	-0.015778003334618877
Tnnc1	-0.01578960871052836
Pgap2	-0.01579607811482998
Ttll4	-0.01582071150450151
Yipf1	-0.015829750598939905
Fbxo33	-0.015856297455786733
Piezo1	-0.01585795733360095
Cct4	-0.015896194781978453
Pdzd11	-0.015975426566203196
Dnajc7	-0.01602691189514681
Hsd17b4	-0.016035378582802268
Srbd1	-0.016045916165368466
Col5a3	-0.016060639574934962
Trim25	-0.016070135251695632
Stat6	-0.016073144559874627
Mpst	-0.01607513064820874
Brcc3	-0.016099817478628615
3110040N11Rik	-0.01613914645665938
D5Ertd605e	-0.01619217723282049
Usp45	-0.01622705877757298
Mrpl55	-0.016239621681439904
Efna1	-0.01624612439363058
Gpatch11	-0.016253059966564926
Zc3hc1	-0.0162663508763613
Armcx2	-0.01628534343531921
Psmg1	-0.016308619725299088
Cdc73	-0.016313287357396983
Sec62	-0.016319062934777282
C330027C09Rik	-0.016340700997647947
Slc9a8	-0.01635863236861853
Evi5	-0.016397486471820585
Stom	-0.01639864134413021
Sec11a	-0.01642521559367147
AU021063	-0.016485087493502436
Asnsd1	-0.016485760598318584
Mat2a	-0.01649536923423871
Cers6	-0.016525214827844904
Samd12	-0.016575415568077057
Snrnp70	-0.016583187240985533
Cc2d1a	-0.016643793382225564
Papd7	-0.016721273387253436
Vwf	-0.01673589350918971
Osbpl1a	-0.016755051242149634
Mapk9	-0.016761510423317104
Cpsf3l	-0.01676341896085343
Sept9	-0.016785961934223943
Eif3l	-0.016813074938124818
Pdcd6ip	-0.01684390498388085
Fntb	-0.016862888360675156
Fopnl	-0.016863228752796663
Uvrag	-0.016864559138285103
Atg3	-0.01690172837961551
Dym	-0.016931417484219165
Aqp1	-0.016935048535278743
Pigs	-0.01698083323449952
Tnnt2	-0.016990755163050084
Arhgdia	-0.017003669053021465
Ppp1r2	-0.01700823564113956
Rnf4	-0.017023739657019872
Exosc9	-0.017033285919989684
4933412E12Rik	-0.01705304239273662
Cpsf7	-0.017056971637489485
Exoc3	-0.017096341063629387
Diexf	-0.0171026706029397
Adh5	-0.01711071895601785
Mrpl17	-0.017116448598010498
Pigx	-0.017141740788673705
2310036O22Rik	-0.017144446058652098
Zbtb42	-0.01716860783296333
Rrp8	-0.017178781800017525
Fes	-0.01718418192544571
Taf1b	-0.017221227217905716
Zfp36l2	-0.017222669004598682
Pcdhgc4	-0.01726236198813778
Ska3	-0.017292934030016683
Naa50	-0.017308367206714213
Col23a1	-0.017314484393406996
Tmem141	-0.017322516870263798
Nynrin	-0.01733853895394331
Zeb2	-0.017347127802411922
Pcsk7	-0.01738039455056792
Atp6v1c1	-0.017396407206101906
Cfl2	-0.017402039493449557
Ptprz1	-0.017482074704842025
Gorasp1	-0.017509900874484893
Brip1	-0.017514575972564308
Snx21	-0.017560469080331025
Ctnnbip1	-0.017569444353011988
Olfr856-ps1	-0.0175748824061951
Ndufs1	-0.017578677838112573
Cpsf1	-0.017590105022250023
Idh2	-0.017602064720148115
Tnpo3	-0.017602993240997764
Tmem127	-0.017605474889147016
Ghdc	-0.017646785861269113
Man2b1	-0.01765422694222545
Rce1	-0.017676396695229007
Ccne1	-0.017680192917963522
4930452B06Rik	-0.017701081652397085
Mirlet7bhg	-0.017709227541507305
S100a6	-0.01774870657712779
Coro1b	-0.01775857135657971
Ccdc132	-0.01776759662687839
Kirrel	-0.01779041564897362
Mief1	-0.017822733371602693
Zfp521	-0.017840327399379612
Znhit1	-0.017860072437052912
Btg2	-0.017863424575279348
Rabepk	-0.01788548675743011
Mtpn	-0.017906305269572573
Mrpl43	-0.017911766018749112
Sdhaf2	-0.017912156893656748
Actl6a	-0.017923506021010505
Limd2	-0.017939168900481545
Thoc1	-0.017991014654766893
Dimt1	-0.017997095393058143
Zc3h7b	-0.018070255287896752
Entpd1	-0.018097527120966416
Pcdhga10	-0.018142838320077605
Hipk4	-0.018169097299746972
Zscan21	-0.018174615820220424
Poldip2	-0.018182655999407858
Atp5j	-0.01820435919574315
Vps35	-0.018205419758504513
Ppp3cc	-0.018218642733400653
Mrpl30	-0.01822370420768483
Palmd	-0.01823959115378412
Epb4.1l1	-0.01824897026005787
Krba1	-0.018254862181048083
Kcnk10	-0.01828198217001317
Ttc26	-0.01830144590249404
Fgd6	-0.018319184093234738
2610507B11Rik	-0.0183320206596474
Pdlim7	-0.01834569058807229
1110038F14Rik	-0.018369825181602076
Nf2	-0.018403696085141075
Paf1	-0.01841024949661172
Ube2b	-0.018412304283583984
Ndufb9	-0.01842516059825741
Mafk	-0.01849978678215762
Chmp7	-0.018507950742176506
Atg9b	-0.018520650728542948
Hnrnpk	-0.01852263367900077
Kbtbd2	-0.018524067422234194
Syf2	-0.018547198008185235
Abhd2	-0.018554999511636312
Paics	-0.018560931097909475
Mgat4a	-0.018582270911429038
Nuak2	-0.018596770973184806
Sirt2	-0.01859997509576757
Irf1	-0.018617832399356403
Cmas	-0.018626907423426726
Parvb	-0.01868600379269355
Ap1g1	-0.018730483240725793
Slc35b4	-0.018746819176637054
Ccdc104	-0.01874974681047086
Stk38	-0.018753890515393206
Vps18	-0.0187646270172759
Lias	-0.01877276150830833
Vps36	-0.018775210714642856
Trpm7	-0.018790848139152078
Ddx1	-0.018796211362590107
Dcun1d4	-0.018829666322262687
Vapa	-0.018850945778598426
Gak	-0.018875561118761743
Tctn1	-0.018877840806715215
Rps3a1	-0.018932346675523598
H60b	-0.018935989819415747
Rplp1	-0.01895615845734155
Ube2e2	-0.01897733427839345
Mastl	-0.018995076777576093
Atp2a2	-0.019004207876710373
Lcor	-0.019026892758806375
Ric8b	-0.01903667308926848
Haus2	-0.01905991773982381
Edf1	-0.019060301459201106
Riok2	-0.019067402953440442
Hnrnpll	-0.019075660880800472
Lnx2	-0.01908179598326312
Psmd1	-0.019083215031080007
Trmt2b	-0.01908583618494477
Zfp553	-0.01908759944225015
Cbx2	-0.019099542377609528
Peg13	-0.019099969295796434
Gm6548	-0.01918486035372753
Aamp	-0.019210759321621158
Ptprn	-0.019240477808071758
Mrps31	-0.019261642087394934
Polr3a	-0.019269443191815203
Sf3b3	-0.019324225827442747
Mon1b	-0.01932979030306057
1110059E24Rik	-0.01935647773506942
Rassf9	-0.0193737918946631
Ece2	-0.019379258098683842
Plcg2	-0.019398920000359816
Emc3	-0.019429055484150477
Leprel1	-0.019433454395145437
Ndc80	-0.019433541424500603
Nsf	-0.01946781011591802
Spg20	-0.019486963092186865
9630033F20Rik	-0.01950434601833287
Hlcs	-0.019571856073512216
Stard13	-0.019608811481478354
Ddx6	-0.019619093410773204
Dhcr24	-0.019646792467296496
Wbp2	-0.019650038657700278
Riok3	-0.019652403954829326
Mettl9	-0.019671363912500798
Krit1	-0.019695643110261056
Senp2	-0.01972662088906072
Sapcd1	-0.01979046121243222
Cisd3	-0.01979305928597121
Atp8a1	-0.019801119188541383
Col4a2	-0.01980651152929198
Wdr11	-0.019849903185584456
Oasl2	-0.019861859145019044
Zfyve20	-0.019884949114893472
Gpr180	-0.01989553227510636
Rtn4	-0.019905459455127877
Dctn2	-0.019911169612724076
Gch1	-0.019911283725637816
Mtus2	-0.01991704779677668
Mbnl2	-0.01995142051347122
Cpeb3	-0.0199798803148765
Rfwd3	-0.019996515357379358
Spg7	-0.02000481012567556
Reps1	-0.020010817467040077
Ube4a	-0.020044030536772003
Ythdf3	-0.02013092317061417
Lman2l	-0.020132001718307018
Skil	-0.02015148643290497
Rpl31	-0.020155442420222644
Calr	-0.020168373820928186
Tpk1	-0.02018549007954174
Atl2	-0.02019580036706707
Letm1	-0.020216941821731154
Cav1	-0.020222982082562135
Tha1	-0.020257569034277844
Myg1	-0.020261580048163013
Ywhab	-0.020290860816110406
Fig4	-0.020319922510691
Sep15	-0.02032451039027718
Srpk2	-0.020331201419093576
Cks1b	-0.020355269695680925
Snhg1	-0.02036277996849286
Bbc3	-0.020373131302633858
Spop	-0.02040876230697606
Hat1	-0.020417590025080732
Xpnpep3	-0.02042494079824639
Pitpnb	-0.020427022698596444
Cog7	-0.0204331128859372
Lman2	-0.02043342828811357
Atxn1l	-0.020453280237853196
Trmt13	-0.02047483945422083
Rpusd3	-0.020483568871495467
Paip2b	-0.020509259931088028
Gm13363	-0.020523839282731948
Stam2	-0.02052469118526264
Fastkd5	-0.020556060296453398
Prrc2a	-0.02057048030942366
Ppm1f	-0.020575640369664444
Capn1	-0.02059087215049913
Gipc2	-0.020593468109316594
Fdps	-0.020611598765069548
Plgrkt	-0.02062671481792081
Capn5	-0.020647204923620405
Cpd	-0.02065569387679816
Tram1	-0.020715974063996077
G3bp1	-0.020734413102030894
Cfp	-0.020761283887701276
Rybp	-0.020771235128964168
Fgfr1	-0.02077155724562592
Repin1	-0.02077220301100664
Chchd5	-0.020840500868269954
Med14	-0.020847116000937766
Gbp11	-0.020855802185599424
Snrpb2	-0.020860761266037794
Ppp1cb	-0.020873501943556437
Cox15	-0.02087406129730877
Cald1	-0.02089996715665981
D10Wsu102e	-0.020929203229672216
Ccdc53	-0.02093437123294005
Rnf6	-0.020969034193281978
Ankrd27	-0.021015108190186815
Serinc4	-0.0210222888212165
Slx4	-0.02104274277316293
Kdm1b	-0.021056198006084263
Ctcf	-0.02106560416906172
Heatr5b	-0.02107386230503503
9430015G10Rik	-0.021078864476507232
Mob3c	-0.02108946636332592
Ccdc18	-0.02111498256363054
Ptpn11	-0.02115585634546571
Stat2	-0.02119112561334897
Cul5	-0.021204002726722352
Actn4	-0.02126780244119903
Pgam5	-0.02127059335984995
Psma2	-0.021289856176931705
Zfp367	-0.021290142391742074
Nus1	-0.021310817923211968
Gimap5	-0.021329652208281782
Sfxn2	-0.02133469981542334
Thap6	-0.02133567703680419
Hebp1	-0.021342270487937992
Slc48a1	-0.021415473689278687
Ddx54	-0.02146606293210813
Rgl1	-0.02147594432550978
Dlg3	-0.021478231150036012
Heatr3	-0.021496978598591333
Samd5	-0.021513779547184947
Rps6	-0.021520208937275936
5730455P16Rik	-0.021520676664701126
Hs6st1	-0.021569870525375665
Syngr3	-0.021584690035004656
Fam173b	-0.02159089435274408
Zfp414	-0.021625594599448083
Elmo2	-0.021651983513346424
Nt5dc3	-0.021652790836556877
Kat8	-0.02171364042612639
Gnb1	-0.021750776231088967
5430417L22Rik	-0.021752685978803803
Rnf216	-0.021762894943931296
Cyb5b	-0.02177062446073637
Kpna4	-0.021860897601777392
Fkbp11	-0.021861313584819464
Prkag1	-0.021863061020415367
St3gal6	-0.021864304951584555
A930006K02Rik	-0.021864379888036013
Slc35a3	-0.021865190974434914
Ccdc50	-0.021880287474171933
Ubn2	-0.02189377160300989
Wdr70	-0.021915236874465664
Elovl5	-0.021917568524595667
Asah1	-0.021938953893855674
Mrpl16	-0.02197425722003346
Bub1b	-0.02198083151377805
Agps	-0.02200426960612989
Taf6	-0.022028732075305573
Gadd45gip1	-0.02204885913934266
B4galt1	-0.022070415953799803
Ctnnbl1	-0.022090595959324777
Zfp961	-0.022119119354343342
Bmpr2	-0.022123075875056495
Polr3k	-0.022144038411547284
Eif3m	-0.022156917344802293
Tmem2	-0.022185451492475042
Adnp2	-0.022187580662942595
Elp2	-0.022194158107974024
Xpo1	-0.022207423613484094
Txnl1	-0.022243662370595173
Chrm3	-0.02226672466503581
Ptpre	-0.022271735842632402
Rbfox2	-0.022284587163833774
Nudt4	-0.02230846278137634
Sepp1	-0.022316181685558985
Carns1	-0.022330116984374496
Crybg3	-0.02234820188250985
Fam63b	-0.02235526799318422
Ganab	-0.022373838501939088
Nr2c2ap	-0.02238246422219821
Arl13b	-0.02238796943813587
Gnptab	-0.02239735929309351
Plscr2	-0.02241082445135254
Tmem44	-0.022464879231700367
Arhgef40	-0.022474212200772885
Polr2h	-0.022569736272993225
Exoc5	-0.02258226079576973
Ppip5k2	-0.022583780926976337
Pkm	-0.022597354868970645
Msl3	-0.022609371790028095
Phykpl	-0.022641901505006567
Isy1	-0.022642193194677755
Cdca3	-0.022653508203028045
Lrrc8e	-0.02268426766858093
Gpr155	-0.02269051296242144
Polh	-0.022733868043735173
Zdhhc3	-0.022742622943242485
Rer1	-0.022761145859640494
Mesdc2	-0.022780252251963066
Eml5	-0.022794826275538756
Gabpb2	-0.022813230708699714
