GSM3357730	GSM3357729	GSM3357732	GSM3357731
Ifnz	0	0.0413816	0	0
Ifrd1	57.697	62.8514	58.6004	58.3471
Ifrd2	34.8117	33.2008	38.8475	40.5714
Ift122	14.9303	15.7284	16.7575	17.9699
Ift140	4.34713	4.34764	4.24237	4.23284
Ift172	6.21397	6.20457	6.04273	6.25336
Ift20	45.7386	42.1104	43.4322	41.06
Ift22	9.47435	9.09	6.97098	6.32001
Ift27	19.9927	19.9179	16.9005	19.3095
Ift43	16.02	14.6629	16.0226	15.0573
Ift46	8.12895	8.03631	7.74034	7.26974
Ift52	14.5967	13.5727	13.6495	12.2976
Ift57	7.53473	7.36697	5.54055	6.15316
Ift74	5.32063	4.90474	4.66679	3.78284
Ift80	3.99694	3.93317	3.85195	3.77118
Ift81	1.60746	1.66875	1.96853	1.85725
Ift88	3.08965	2.88892	2.74917	2.81279
Igbp1	36.8182	37.6776	41.0461	37.5008
Igbp1b	0	0	0	0
Igdcc3	0.018536	0	0.00732535	0.00594085
Igdcc4	0.0241245	0.0605118	0.0250266	0.005799
Igf1	1.13763	0.960591	1.00368	0.970654
Igf1r	0.04012	0.0398111	0.0457365	0.0415433
Igf2	2.7976	2.95691	5.2856	4.48311
Igf2bp1	0.00222181	0	0.00790249	0
Igf2bp2	13.1317	13.4734	14.9859	15.368
Igf2bp3	0.210472	0.150837	0.207945	0.126482
Igf2os	0.0158869	0.00569275	0.0329619	0.0305508
Igf2r	1.59086	1.81163	2.50329	2.61078
Igfals	0	0	0.0112921	0.00915786
Igfbp1	0.0137997	0	0	0.0132685
Igfbp2	0.0323399	0.162237	0	0.0155476
Igfbp3	413.884	437.66	258.498	254.864
Igfbp4	241.922	239.837	236.051	257.841
Igfbp5	355.182	378.741	176.767	178.207
Igfbp6	0.803324	0.695651	1.25004	1.39999
Igfbp7	7.32338	7.2447	6.46255	8.05068
Igfbpl1	0.0287756	0.0103112	0.0255871	0.020751
Igfl3	0	0	0	0
Igflr1	2.08939	1.90817	2.25795	2.54233
Igfn1	0	0	0	0
Ighmbp2	3.68901	3.78584	3.60988	4.15667
Igip	0.21655	0.199534	0.770221	0.461049
Igj	0.00956958	0.0274326	0.0794193	0.0368051
Igll1	0	0	0	0
Iglon5	0.0230609	0	0.0455679	0
Igsf1	0.0147319	0	0.00932542	0.0141649
Igsf10	0	0.00263569	0	0
Igsf11	0.0113252	0.0243489	0.00671351	0.0217786
Igsf21	0.0303386	0	0	0
Igsf23	0.279255	0.52342	0.203743	0.392433
Igsf3	3.02623	3.22302	2.86244	3.18921
Igsf5	0	0	0.0165108	0
Igsf6	0.0659109	0.0944715	0.03349	0.0724276
Igsf8	8.23088	7.83076	9.11072	9.81725
Igsf9	0	0.0132444	0.0273916	0.0222139
Igsf9b	0.034192	0.0491561	0.0649764	0.0995647
Igtp	8.85673	9.05936	7.94342	7.85341
Ihh	0	0	0.00961387	0.00779683
Iigp1	3.30809	3.95837	2.4793	2.35733
Ik	67.2182	70.3123	69.5034	69.075
Ikbip	24.3959	24.3629	28.8289	25.8541
Ikbkap	7.5829	8.09253	9.05531	9.56693
Ikbkb	37.1341	37.3984	30.853	31.4457
Ikbke	6.71129	6.52004	8.13638	8.06041
Ikbkg	7.2606	7.40871	7.43223	7.23732
Ikzf1	0	0	0	0
Ikzf2	0.427736	0.432266	0.366902	0.331672
Ikzf3	0	0	0	0
Ikzf4	0	0.015425	0.00637949	0.0258687
Ikzf5	8.54507	9.18743	8.48963	7.9533
Il10	0	0	0	0
Il10ra	0	0	0	0
Il10rb	32.043	32.9751	40.6848	36.9844
Il11	0.36523	0.206225	0.328042	0.361817
Il11ra1	4.97667	5.33338	5.50409	5.41117
Il11ra2	0	0	0	0
Il12a	0	0	0	0.0163411
Il12b	0.0519821	0.0149014	0	0
Il12rb1	0.531056	0.692863	0.661903	0.667729
Il12rb2	0.0596006	0.132886	0.0549593	0.0955112
Il13	0.0181213	0	0	0.0174239
Il13ra1	0.641884	0.643271	0.860006	0.847994
Il13ra2	0.0409019	0	0	0.0393277
Il15	0.925756	0.680417	1.08546	0.81508
Il15ra	5.74811	5.48703	5.59946	4.93259
Il16	0.0607457	0.12516	0.0900245	0.0876116
Il17a	0	0	0	0
Il17b	0	0	0	0
Il17c	0.0403186	0.0577896	0.0478014	0
Il17d	0.231877	0.639144	0.190323	0.222953
Il17f	0.0745678	0	0.0663052	0.0716978
Il17ra	6.44448	6.90702	6.95424	7.41161
Il17rb	0.0391232	0.014019	0.023192	0.0376174
Il17rc	26.5023	26.2461	28.3747	30.3366
Il17rd	0.446487	0.506771	0.489046	0.621073
Il17re	0.0538587	0.0477363	0	0.0512006
Il18	0	0	0	0
Il18bp	3.81986	4.75811	3.59428	3.59997
Il18r1	0.00918879	0	0.0163412	0
Il18rap	1.71391	2.01752	2.48713	2.40854
Il19	0.0443346	0	0.0525627	0.0426282
Il1a	0.0820909	0.0882471	0.243316	0.177596
Il1b	0	0.0231767	0.0191709	0.0155476
Il1bos	0.0761721	0.109179	0.126433	0.0732404
Il1f10	0	0	0	0
Il1f5	0.0119585	0	0	0
Il1f6	0	0	0	0
Il1f8	0	0	0	0
Il1f9	0.503427	0.81177	0.746074	0.617165
Il1r1	5.87714	6.38196	6.94394	6.26374
Il1r2	0	0	0	0
Il1rap	9.10629	10.3273	8.98133	9.00588
Il1rapl1	0.00716552	0	0.00849538	0
Il1rapl2	0	0	0	0
Il1rl1	0.162096	0.185684	0.0437982	0.0581286
Il1rl2	0.124828	0.149099	0.41932	0.330066
Il1rn	0	0	0	0.00791703
Il2	0	0	0	0
Il20	0	0	0	0
Il20ra	0	0.0138182	0	0
Il20rb	1.86114	1.90053	1.75198	2.04296
Il21	0	0	0	0
Il21r	0.105826	0.0866762	0.125467	0.138094
Il22	0	0	0	0
Il22ra1	0	0	0	0
Il22ra2	0	0.0229991	0	0
Il23a	0.157222	0.247885	0.167761	0.120937
Il23r	0	0	0	0
Il24	1.4135	1.85478	1.84105	1.60794
Il25	0	0	0	0
Il27	0.108659	0.155743	0.214708	0.174128
Il27ra	3.13844	3.22526	3.9403	4.14215
Il2ra	0.0860153	0.0739726	0.0713853	0.128192
Il2rb	0.0364457	0.031343	0.0345677	0.0210258
Il2rg	75.1718	80.0881	103.07	95.0362
Il3	0	0	0	0
Il31	0	0.0429288	0.0355091	0.0287978
Il31ra	0.770894	0.886958	0.920183	0.968129
Il33	1.92361	2.17357	1.35578	1.06438
Il34	0.28359	0.169364	0.154102	0.181782
Il3ra	21.6234	19.9259	20.3356	22.5666
Il4	0	0	0	0
Il4i1	0	0	0	0
Il4ra	16.6102	15.2399	14.5219	16.0388
Il5	0	0	0.0323773	0
Il5ra	0	0.0544226	0.0192927	0.0312927
Il6	1.95337	2.1809	3.68105	2.11543
Il6ra	7.92823	8.51034	9.48883	11.1286
Il6st	27.7939	29.4131	31.1177	31.677
Il7	0.0559879	0	0.028448	0.0384522
Il7r	0.012086	0	0	0
Il9	0	0	0	0
Il9r	0	0.0090389	0	0.00606354
Ildr1	0	0	0	0.00645235
Ildr2	0.0405933	0.064648	0.155076	0.169134
Ilf2	48.0606	47.0475	42.7626	43.9502
Ilf3	28.1387	28.8014	29.9164	32.0595
Ilk	89.5455	91.5217	89.8761	84.8862
Ilkap	28.4713	26.1845	25.3581	27.1955
Iltifb	0	0	0	0
Ilvbl	9.3853	9.54393	11.2791	11.9335
Immp1l	27.0976	26.6438	29.4328	24.7531
Immp2l	0.558377	0.331172	0.662007	0.536886
Immt	83.2229	85.3056	86.327	86.2107
Imp3	45.8644	43.5012	51.3727	52.6377
Imp4	26.6901	26.7853	29.0321	29.5401
Impa1	20.3619	20.5285	24.5812	24.2269
Impa2	10.3395	11.0543	9.72656	9.70517
Impact	11.7559	12.5346	16.4263	15.7133
Impad1	33.421	33.2031	38.6985	39.1801
Impdh1	79.908	77.1474	93.7319	99.3054
Impdh2	107.036	109.142	96.0358	97.3745
Impg1	0	0	0	0
Impg2	0.00812498	0.0271733	0.0321097	0.028645
Ina	0.0088387	0.0126687	0	0
Inadl	0.00497557	0.0237481	0	0.00738392
Inca1	0.69347	0.44533	0.42849	0.428293
Incenp	62.5206	65.3296	54.9674	57.0245
Inf2	53.4709	52.9238	50.4727	54.7737
Ing1	24.1872	23.7906	21.2553	22.0512
Ing2	8.95356	8.85161	7.50333	7.63827
Ing3	9.78637	9.3269	9.98324	9.82781
Ing4	17.2227	16.3773	14.5677	14.5084
Ing5	6.89103	6.90914	6.74369	6.96838
Inha	0.0721206	0.0826976	0.0513033	0.0970827
Inhba	0.287825	0.333966	0.568739	0.500781
Inhbb	26.7136	25.5818	14.7591	14.893
Inhbc	0	0	0	0
Inhbe	0	0	0	0
Inip	9.85463	9.36182	9.56708	9.60292
Inmt	0.0443346	0	0.0262813	0
Ino80	10.6403	11.092	11.1973	11.9197
Ino80b	20.9634	22.7461	20.3891	21.852
Ino80c	27.0014	27.6527	24.4414	22.325
Ino80d	2.94503	2.90536	3.01629	3.4134
Ino80dos	0.512432	0.631995	0.718056	0.678831
Ino80e	42.1459	44.6537	44.0707	42.5313
Inpp1	9.90222	9.68312	11.1502	10.689
Inpp4a	4.47678	4.33074	4.67856	4.85354
Inpp4b	1.86855	1.91398	1.85253	1.89917
Inpp5a	40.0001	39.9719	37.205	37.711
Inpp5b	14.1488	15.0606	13.2945	13.4919
Inpp5d	33.1955	35.1766	36.9124	39.3021
Inpp5e	14.5395	13.5223	13.1609	12.4183
Inpp5f	3.8528	4.07571	3.89834	3.99718
Inpp5j	0.0166708	0	0.0131765	0.00534306
Inpp5k	15.66	15.7367	11.8591	11.9254
Inppl1	19.0759	18.7077	16.1986	17.8571
Ins1	0	0	0	0
Ins2	0	0	0	0
Insc	0	0	0	0.0329988
Insig1	34.2404	34.366	39.0531	38.2965
Insig2	7.34208	7.87143	4.59115	4.62935
Insl3	8.28631	10.2705	9.24404	10.0054
Insl5	0.0381616	0	0	0
Insl6	0.994722	0.798424	1.13216	1.18598
Insm1	0.0193382	0	0.00764242	0.00619799
Insm2	0.0125407	0	0	0
Insr	25.1266	25.1811	17.2346	16.9494
Insrr	0.00370903	0	0	0.00356627
Ints1	10.6286	10.6775	9.71432	11.2814
Ints10	14.3187	15.543	13.7059	13.4668
Ints12	8.28889	8.5477	8.85148	8.62303
Ints2	8.02875	7.73713	7.61279	7.24012
Ints3	29.2866	30.016	28.4496	31.3415
Ints4	18.5956	18.4056	17.116	16.1505
Ints5	24.1971	23.4416	22.6868	24.4923
Ints6	9.00001	8.97834	7.99264	8.62083
Ints7	21.1989	20.4758	20.5263	21.7411
Ints8	19.7441	20.2569	19.6937	18.8857
Ints9	18.1826	18.091	20.2468	19.57
Intu	0.946122	0.998121	0.640979	0.692169
Invs	2.91258	3.32901	3.3885	3.35461
Ip6k1	17.0699	15.7109	16.9007	17.3178
Ip6k2	10.2342	9.37665	9.5307	9.46716
Ip6k3	9.03428	9.08291	17.7935	15.3033
Ipcef1	0.00678253	0.00486078	0.00804131	0.00652149
Ipmk	11.7024	13.3267	9.9946	10.8231
Ipo11	27.1248	28.4071	20.8671	20.3755
Ipo13	14.4886	13.8266	16.4265	16.3001
Ipo4	44.5693	44.058	48.2896	51.5898
Ipo5	70.489	75.3331	80.9752	82.1272
Ipo7	90.1338	95.9143	64.3286	66.1707
Ipo8	17.2788	18.0884	17.6111	19.1484
Ipo9	43.59	42.8495	41.8817	44.0726
Ipp	5.6653	5.49507	5.81666	5.10965
Ippk	25.1208	26.5057	24.881	23.6844
Ipw	0	0	0	0
Iqca	0.00604302	0.0346464	0.0358228	0.0174313
Iqcb1	1.80491	2.34725	1.43007	1.34603
Iqcc	5.08907	5.02405	5.44464	4.64989
Iqcd	0.322536	0.444517	0.397103	0.489039
Iqce	3.60267	3.71617	2.65401	2.9091
Iqcf1	0.219582	0.0606143	0.132299	0.107296
Iqcf3	0	0	0	0
Iqcf4	0	0.0497332	0	0
Iqcf5	0	0	0	0.0512855
Iqcf6	0	0	0	0
Iqcg	12.7206	13.3629	10.935	10.6501
Iqch	0	0	0	0
Iqcj	0	0	0	0
Iqck	0.857316	0.9859	0.910055	1.03519
Iqgap1	66.198	71.6454	71.5177	76.4334
Iqgap2	0.00979006	0.00467744	0.019345	0.00941326
Iqgap3	12.9513	12.658	12.147	13.401
Iqsec1	11.9075	11.6892	11.1052	12.7465
Iqsec2	7.74866	7.88569	9.44994	9.63178
Iqsec3	0.0388625	0.0163507	0.0101432	0.019195
Iqub	0.00527004	0	0.00624811	0.0152016
Irak1	33.1425	33.9117	31.3662	29.8194
Irak1bp1	2.17217	2.57398	2.26932	2.20639
Irak2	10.7744	10.2486	12.7757	12.2064
Irak3	0.610974	0.433153	0.97361	0.846446
Irak4	11.5714	11.4876	14.656	14.0325
Ireb2	18.1509	18.8232	19.0021	18.2596
Irf1	23.182	23.4831	22.8171	22.4121
Irf2	29.437	29.3236	27.0134	26.5422
Irf2bp1	10.6075	9.97597	8.32944	9.53422
Irf2bp2	14.8532	14.855	13.4625	15.4242
Irf2bpl	18.8216	17.7962	22.6234	24.3993
Irf3	17.5572	15.7416	15.1038	15.2846
Irf4	0	0	0.00961739	0.0116995
Irf5	2.08033	2.10231	2.29053	2.04908
Irf6	0.00463424	0.0132847	0.0274716	0.00891175
Irf7	41.084	44.5722	38.7684	41.8074
Irf8	7.21604	8.12941	6.73256	7.36446
Irf9	54.4341	56.5814	55.1593	51.0508
Irg1	0.243816	0.2621	0.289066	0.241758
Irgc1	0	0	0	0
Irgm1	43.5276	43.4716	40.248	37.4927
Irgm2	8.52305	8.39328	5.72587	5.54074
Irgq	4.80265	4.45134	4.44604	5.24925
Irs1	0.0405578	0.0116265	0.048085	0.037047
Irs2	0.143116	0.17778	0.0961501	0.128433
Irs3	0	0.0122056	0.010096	0.00818783
Irs4	0	0.00430833	0	0
Irx1	0	0	0	0
Irx2	0.426159	0.265074	0.571982	0.579845
Irx3	5.43537	5.57102	4.27524	4.8038
Irx4	0	0	0	0
Irx5	7.10366	7.6127	6.25777	6.18694
Irx6	0	0	0	0
Isca1	37.0572	36.8503	33.1618	33.9367
Isca2	26.9268	27.3886	28.6508	22.894
Iscu	84.3824	81.9774	84.0047	78.6048
Isg15	96.9874	100.891	94.2897	95.3409
Isg20	12.0672	13.7418	12.5537	13.0388
Isg20l2	25.4538	26.1039	23.2981	25.2925
Isl1	0	0	0	0
Isl2	0.573425	0.442563	0.536034	0.657385
Islr	0	0	0	0
Islr2	0.0464604	0.021242	0.0527143	0.0332503
Ism1	0.0197374	0.02829	0.0156003	0.0316296
Ism2	0.14863	0.123336	0.111294	0.195561
Isoc1	8.61628	8.67473	11.886	12.1568
Isoc2a	17.1691	17.0641	16.8695	16.706
Isoc2b	4.68126	5.31944	5.95007	6.34613
Ispd	0.695833	0.54894	0.469331	0.344169
Ist1	41.8667	40.7323	46.0107	45.8672
Isx	0	0	0	0
Isy1	33.5753	34.1064	29.8702	31.592
Isyna1	1.25601	1.00369	1.04106	1.13285
Itch	18.4238	19.0947	19.7676	19.5465
Itfg1	27.3664	27.1443	25.1867	24.556
Itfg2	10.4647	10.1031	8.5933	9.68678
Itfg3	15.4154	15.3653	16.3298	16.7239
Itga1	13.5546	14.8764	12.637	13.7948
Itga10	0.442909	0.398115	0.333756	0.310374
Itga11	0	0.00550154	0.00455067	0
Itga2	9.51762	10.7876	8.25777	8.84234
Itga2b	1.06195	0.732873	0.879332	0.853602
Itga3	131.379	135.178	104.606	113.184
Itga4	1.78887	2.0258	4.53481	4.63571
Itga5	152.034	155.754	136.093	141.987
Itga6	176.504	186.678	172.527	180.153
Itga7	5.66978	5.70433	11.1752	11.2418
Itga8	0.267067	0.252084	0.262574	0.225473
Itga9	3.80349	4.20652	3.08654	3.34356
Itgad	0.00483141	0	0	0
Itgae	0.135447	0.071951	0.112996	0.0868589
Itgal	0.166536	0.145295	0.411942	0.393118
Itgam	0.0121746	0.0174502	0.0192455	0.0234121
Itgav	7.73796	8.39235	6.3445	7.16731
Itgax	0.446903	0.551969	0.248012	0.219423
Itgb1	277.106	285.708	281.168	282.297
Itgb1bp1	24.7528	23.1641	25.0144	21.9074
Itgb1bp2	0.183419	0.310699	0.0988456	0.112229
Itgb2	48.788	48.3792	72.0137	67.8717
Itgb2l	0	0	0	0
Itgb3	108.149	106.437	57.5191	64.5387
Itgb3bp	3.18275	3.20566	3.44199	3.08782
Itgb4	22.5251	21.5827	24.0492	24.9829
Itgb5	0.324593	0.273256	0.391833	0.465384
Itgb6	0.0475548	0.0113587	0.0281895	0.0114296
Itgb7	0.882485	0.917042	1.33399	1.56976
Itgb8	0.0125624	0	0	0
Itgbl1	0.084365	0.0846456	0.430096	0.292025
Itih1	0.0126454	0	0	0
Itih2	0.0373513	0.0267683	0.0221417	0.0359138
Itih3	0.0556134	0.029892	0.057693	0.0200524
Itih4	0.0561961	0.0447475	0.0151648	0.0122972
Itih5	2.02752	2.30599	4.35864	4.69956
Itk	0	0	0	0
Itln1	0	0	0	0
Itm2a	1.08101	1.31247	0.678516	0.562504
Itm2b	230.671	230.218	253.459	236.95
Itm2c	169.094	171.819	170.009	172.901
Itpa	57.7412	55.2109	54.7976	54.2392
Itpk1	6.5481	6.87225	5.87125	6.66488
Itpka	0.158521	0.0486881	0.040273	0.0544355
Itpkb	21.9471	21.482	19.5636	20.0002
Itpkc	2.61571	2.41881	1.98646	1.91815
Itpr1	11.906	13.4416	12.2585	13.819
Itpr2	12.1322	13.0921	11.7712	12.6413
Itpr3	17.5268	18.1151	15.445	17.6615
Itprip	37.7598	37.4556	33.0014	34.3107
Itpripl1	3.15363	3.54888	3.05212	3.41816
Itpripl2	42.8135	44.6156	29.8832	32.888
Itsn1	8.33417	8.37553	8.36295	8.66195
Itsn2	29.8142	31.114	24.8529	25.4552
Ivd	30.1058	30.2115	27.8911	28.0285
Ivl	1.52058	1.69515	2.01561	1.86818
Ivns1abp	24.9932	23.7581	27.1433	27.0671
Iws1	7.21394	7.77981	6.39858	6.87138
Iyd	0	0	0	0
Izumo1	0.324037	0.282708	0.467692	0.447029
Izumo2	0	0	0	0
Izumo3	0	0	0	0
Izumo4	2.17642	2.76503	1.90594	1.9262
Jade1	19.7091	20.4846	28.9576	30.1121
Jade2	10.501	9.90613	7.64236	8.17405
Jade3	3.80651	3.92329	4.30124	4.16183
Jag1	28.6639	27.9592	39.6117	41.8315
Jag2	52.4224	49.1881	47.5115	50.2142
Jagn1	40.6215	39.5739	46.1013	44.58
Jak1	47.2411	48.6385	46.4167	47.8776
Jak2	11.1226	11.2186	8.91571	8.59517
Jak3	8.73002	8.0281	6.35543	6.90932
Jakmip1	0.00833969	0	0.0197749	0
Jakmip2	0	0	0.0195377	0.015845
Jakmip3	0	0	0	0
Jam2	135.508	136.408	96.6349	92.3621
Jam3	21.2994	20.8587	26.6059	25.6218
Jarid2	9.23515	9.20258	14.4352	15.4485
Jazf1	5.48753	6.12391	3.20549	3.17093
Jdp2	43.6744	45.2912	32.7503	31.0518
Jkamp	9.46369	10.0837	9.50269	9.61162
Jmjd1c	15.8698	17.0175	15.1654	14.8988
Jmjd4	2.79374	2.82401	2.75543	3.01871
Jmjd6	23.173	23.8795	24.6939	23.8317
Jmjd7	1.06999	1.04183	0.787173	1.12342
Jmjd7-pla2g4b	0.0811473	0.121304	0.214832	0.278708
Jmjd8	21.0395	19.594	22.2069	21.4045
Jmy	6.38925	6.62851	6.25895	6.3124
Josd1	34.9075	34.8195	31.2251	34.0512
Josd2	35.6559	29.9126	32.9233	32.2927
Jph1	0.118401	0.0848534	0.0748668	0.121434
Jph2	0.00919319	0	0.00544861	0.00441831
Jph3	0.0343775	0.049274	0.0291126	0.0236103
Jph4	0.0890306	0.0546898	0.0552901	0.0570693
Jpx	0.192823	0.174554	0.228609	0.170764
Jrk	0.764208	0.860637	0.857501	0.987381
Jrkl	2.50528	2.41603	2.21005	2.00209
Jsrp1	0.199084	0.0570703	0.165222	0.114853
Jtb	39.9882	38.1528	41.7109	39.4589
Jun	49.5937	47.1855	44.4017	45.0501
Junb	53.4871	56.456	46.7904	44.4155
Jund	72.8564	67.4562	68.1922	70.6205
Jup	77.9224	74.6645	64.0368	66.5258
Kalrn	0.711795	0.665956	0.655531	0.644403
Kank1	9.25098	9.29325	9.24678	9.81093
Kank2	13.6729	13.6495	16.8127	16.3779
Kank3	100.256	91.3812	72.5562	74.5833
Kank4	0.0948444	0.1586	0.112447	0.216586
Kank4os	0.0332672	0.0357619	0	0.0319868
Kansl1	11.4665	11.1057	11.7354	11.6342
Kansl1l	3.61071	3.79253	3.38125	2.94575
Kansl2	39.0865	38.3463	37.7071	37.3413
Kansl3	12.6461	13.0631	11.4381	11.4504
Kap	0	0	0	0
Kars	92.8305	95.5096	107.773	107.947
Kat2a	38.7619	37.2151	42.0774	43.2078
Kat2b	14.873	16.1172	7.13942	7.21814
Kat5	25.5492	26.8084	25.6299	25.9137
Kat6a	19.4569	20.8598	19.5335	19.6831
Kat6b	3.43921	3.87583	4.32879	4.25181
Kat7	21.0495	22.1386	21.0654	21.3765
Kat8	7.95472	8.07535	9.14927	9.43635
Katna1	19.0057	19.3705	17.4069	16.1511
Katnal1	1.47401	1.33412	1.25912	1.37913
Katnal2	0.111267	0.141762	0.102602	0.106985
Katnb1	7.20194	7.17819	6.05789	6.34452
Katnbl1	20.1583	20.8755	16.6645	15.5099
Kazald1	2.54786	2.23541	2.30673	2.39041
Kazn	0.0945051	0.0484774	0.0551357	0.100265
Kbtbd11	7.35503	6.99859	3.45938	3.54888
Kbtbd12	0	0	0	0
Kbtbd13	0	0	0	0
Kbtbd2	30.4271	30.8203	28.8969	30.853
Kbtbd3	1.82613	1.66787	1.82773	1.45694
Kbtbd4	11.2684	10.8825	9.57218	10.4119
Kbtbd7	4.53742	4.57058	4.77184	4.4759
Kbtbd8	1.28813	1.16424	1.65539	1.53728
Kcmf1	41.7261	40.1704	36.8322	35.2477
Kcna1	0.00829015	0	0.00245718	0
Kcna10	0	0	0	0
Kcna2	0.0079839	0.0022887	0	0.00307065
Kcna3	0	0	0	0
Kcna4	0.00783047	0	0.00464187	0.00752909
Kcna5	0	0	0	0
Kcna6	0.0128959	0.004621	0.00382232	0.00309989
Kcna7	0.0165644	0	0.00654621	0.0159269
Kcnab1	0.041174	0.0425039	0.0406796	0.0593841
Kcnab2	0.0703193	0	0	0.00519495
Kcnab3	0.716291	0.814645	0.959997	0.920792
Kcnb1	0.496143	0.459025	0.637405	0.646168
Kcnb2	0	0	0	0
Kcnc1	0.0218845	0.0103007	0	0
Kcnc2	0.0212234	0.0130371	0.0215677	0.0204066
Kcnc3	0.0948532	0.134164	0.112456	0.0876939
Kcnc4	0.00646673	0	0	0
Kcnd1	0.300636	0.371472	0.50392	0.348872
Kcnd2	0.00836781	0.0119938	0.0148812	0.00402287
Kcnd3	0.651351	0.775796	0.337082	0.429244
Kcnd3os	0	0.0293719	0	0
Kcne1	0	0.00882299	0	0.0177561
Kcne1l	0	0	0	0
Kcne2	0.0121889	0	0.043353	0.0820381
Kcne3	10.8627	11.1263	9.89418	8.37165
Kcne4	0	0	0	0
Kcnf1	5.68971	5.90058	7.96233	7.52415
Kcng1	0.00860023	0	0	0.00826922
Kcng2	0.006957	0.00997163	0	0.00668924
Kcng3	0.0115263	0	0.00683276	0.0110827
Kcng4	0.0453897	0.043372	0.041855	0.0290951
Kcnh1	0.84241	0.725227	0.857422	0.850742
Kcnh2	2.63201	2.47612	2.28407	2.70464
Kcnh3	0.258051	0.231169	0.146598	0.217105
Kcnh4	0.0304457	0.0145462	0.0421122	0.0195159
Kcnh5	0	0	0	0
Kcnh6	0.00685723	0	0	0.00659331
Kcnh7	0	0	0.0059926	0
Kcnh8	0	0	0	0
Kcnip1	0.0605081	0	0.0478249	0.0484822
Kcnip2	0.14066	0.101014	0.143238	0.164763
Kcnip3	0.0213874	0.0102176	0.0169042	0.00685387
Kcnip4	0.202594	0.130671	0.180145	0.194796
Kcnj1	0.0126719	0.0181629	0.00751184	0.0121842
Kcnj10	0.0488828	0.0550509	0.0455361	0.0537159
Kcnj11	0	0	0	0
Kcnj12	0.0258095	0	0.0357	0.0579059
Kcnj13	0.0634377	0.0909266	0.13162	0.0609961
Kcnj14	0.141735	0.106922	0.0530651	0.0645535
Kcnj15	0.166037	0.205534	0.137939	0.129916
Kcnj16	0.0106233	0.00761165	0	0.0102142
Kcnj2	5.72654	6.1324	7.08507	6.47546
Kcnj3	0	0	0	0
Kcnj4	0.0279721	0	0	0
Kcnj5	0	0	0.00501818	0.00406973
Kcnj6	0	0	0	0
Kcnj8	0.0091549	0.0262438	0.010854	0.0352102
Kcnj9	0.0118496	0	0	0
Kcnk1	0.00864113	0.0123855	0	0
Kcnk10	4.62489	4.68387	4.66953	4.66436
Kcnk12	0.0103905	0	0	0.00999056
Kcnk13	0.0190743	0	0.0225986	0
Kcnk15	0	0	0	0
Kcnk16	0	0	0	0
Kcnk18	0	0.00920665	0	0
Kcnk2	0.761527	0.709927	2.04795	1.81566
Kcnk3	0.357677	0.209399	0.555457	0.63454
Kcnk4	0.0118626	0.0340058	0.0421925	0.045624
Kcnk5	0.00574858	0	0	0
Kcnk6	3.89509	3.88057	3.0879	3.6103
Kcnk7	0.238639	0.228031	0.259351	0.267697
Kcnk9	0	0	0	0
Kcnma1	0.00393411	0.004475	0.0111079	0.0120115
Kcnmb1	0.0319186	0.039214	0.075685	0.0745335
Kcnmb2	0	0	0	0
Kcnmb3	0.035168	0	0	0.0338144
Kcnmb4	0	0.0324863	0.0268715	0
Kcnmb4os1	0	0	0	0
Kcnn1	0.30766	0.230665	0.303031	0.273064
Kcnn2	0.00986041	0	0	0
Kcnn3	0.0171554	0.0175638	0.0116225	0.0047129
Kcnn4	15.0473	14.1292	26.4445	24.5584
Kcnq1	21.3094	21.6678	17.6865	18.1584
Kcnq1ot1	0.118751	0.135478	0.136908	0.15259
Kcnq2	0	0	0	0
Kcnq3	0	0	0	0
Kcnq4	0	0.0112804	0.0093307	0
Kcnq5	0.0108118	0	0	0
Kcnrg	0.159518	0.146985	0.310695	0.186244
Kcns1	0.00724264	0	0	0
Kcns2	0	0	0	0
Kcns3	0	0	0	0
Kcnt1	0.0102327	0.0118767	0	0.00489676
Kcnt2	0.00968084	0	0	0
Kcnu1	0.0163802	0	0.00647343	0.0209997
Kcnv1	0.00423264	0	0	0
Kcnv2	0.00372805	0.0267175	0.00441995	0.00716913
Kcp	0.0426631	0.066709	0.0781706	0.0484794
Kctd1	2.4772	2.0077	2.3743	1.9143
Kctd10	140.26	133.943	117.52	121.822
Kctd11	4.91987	4.65292	5.23427	5.6461
Kctd12	7.34342	7.54979	7.00667	6.50908
Kctd12b	9.33064	10.4132	5.8408	5.4864
Kctd13	8.80504	7.79129	11.0777	10.2967
Kctd14	0.111623	0.0741187	0.0817526	0.066299
Kctd15	0.460679	0.377315	0.429139	0.490407
Kctd16	0	0	0	0
Kctd17	108.636	108.69	105.782	111.133
Kctd18	5.88373	5.35847	5.5441	5.27508
Kctd19	0.00643239	0.00921969	0.0152524	0.00618482
Kctd2	18.4989	18.5655	18.4308	19.0503
Kctd20	27.7008	27.4811	28.5956	28.2729
Kctd21	1.14146	1.03431	1.5633	1.19214
Kctd3	8.63904	8.51299	9.21444	9.49461
Kctd4	1.69954	1.9914	2.96498	2.33624
Kctd5	35.5863	34.6554	32.9192	35.8911
Kctd6	13.7215	13.2497	12.2719	11.7906
Kctd7	2.25402	2.33331	2.01486	2.28767
Kctd8	0	0	0	0
Kctd9	31.1037	30.8317	22.9649	23.0821
Kdelc1	22.3534	22.338	27.152	25.2166
Kdelc2	17.1044	17.2271	16.7853	17.6393
